budget_year,department,fund_code,account_type,account_category,amount
FY20,Public Services,5910,Expense,Other Services and Charges,494
FY20,Public Services,5910,Expense,Other Services and Charges,19500
FY20,Public Services,5910,Expense,Other Services and Charges,600
FY20,Public Services,5910,Expense,Other Services and Charges,52056
FY20,Public Services,5910,Expense,Supplies,254420
FY20,Public Services,5910,Expense,Supplies,4200
FY20,Public Services,5910,Expense,Capital Outlays,31000
FY20,Public Services,5910,Expense,Capital Outlays,1000
FY20,Public Services,5910,Expense,Capital Outlays,15638
FY20,Public Services,5910,Expense,Personnel Services,1666530
FY20,Public Services,5910,Expense,Personnel Services,3424
FY20,Public Services,5910,Expense,Personnel Services,550
FY20,Public Services,5910,Expense,Personnel Services,106080
FY20,Public Services,5910,Expense,Personnel Services,127571
FY20,Public Services,5910,Expense,Personnel Services,446448
FY20,Public Services,5910,Expense,Personnel Services,142448
FY20,Public Services,5910,Expense,Personnel Services,377239
FY20,Public Services,5910,Expense,Personnel Services,2292
FY20,Public Services,5910,Expense,Personnel Services,1244
FY20,Public Services,5910,Expense,Other Services and Charges,1117281
FY20,Public Services,5910,Expense,Other Services and Charges,16136
FY20,Public Services,5910,Expense,Other Services and Charges,1200
FY20,Public Services,5910,Expense,Other Services and Charges,16695
FY20,Public Services,5910,Expense,Other Services and Charges,1818
FY20,Public Services,5910,Expense,Other Services and Charges,8600
FY20,Public Services,5910,Expense,Other Services and Charges,10960
FY20,Public Services,5910,Expense,Other Services and Charges,19800
FY20,Public Services,5910,Expense,Other Services and Charges,930
FY20,Public Services,5910,Expense,Other Services and Charges,1430
FY20,Public Services,5910,Expense,Other Services and Charges,145336
FY20,Public Services,5910,Expense,Other Services and Charges,652728
FY20,Public Services,5910,Expense,Other Services and Charges,3120
FY20,Public Services,5910,Expense,Other Services and Charges,132647
FY20,Public Services,5910,Expense,Other Services and Charges,39826
FY20,Public Services,5910,Expense,Other Services and Charges,600
FY20,Public Services,5910,Expense,Supplies,211060
FY20,Public Services,5910,Expense,Supplies,1057500
FY20,Public Services,5910,Expense,Supplies,2500
FY20,Public Services,5910,Expense,Supplies,1480
FY20,Public Services,5910,Expense,Capital Outlays,679000
FY20,Public Services,5910,Expense,Capital Outlays,5000
FY20,Public Services,5910,Expense,Capital Outlays,20000
FY20,Public Services,5910,Expense,Personnel Services,2062576
FY20,Public Services,5910,Expense,Personnel Services,5000
FY20,Public Services,5910,Expense,Personnel Services,4500
FY20,Public Services,5910,Expense,Personnel Services,124088
FY20,Public Services,5910,Expense,Personnel Services,157866
FY20,Public Services,5910,Expense,Personnel Services,497280
FY20,Public Services,5910,Expense,Personnel Services,174222
FY20,Public Services,5910,Expense,Personnel Services,461290
FY20,Public Services,5910,Expense,Personnel Services,2871
FY20,Public Services,5910,Expense,Personnel Services,8818
FY20,Public Services,5910,Expense,Other Services and Charges,340438
FY20,Public Services,5910,Expense,Other Services and Charges,74600
FY20,Public Services,5910,Expense,Other Services and Charges,4000
FY20,Public Services,5910,Expense,Other Services and Charges,20000
FY20,Public Services,5910,Expense,Other Services and Charges,8817
FY20,Public Services,5910,Expense,Other Services and Charges,1500
FY20,Public Services,5910,Expense,Other Services and Charges,3000
FY20,Public Services,5910,Expense,Other Services and Charges,5000
FY20,Public Services,5910,Expense,Other Services and Charges,2060000
FY20,Public Services,5910,Expense,Other Services and Charges,120000
FY20,Public Services,5910,Expense,Other Services and Charges,505930
FY20,Public Services,5910,Expense,Other Services and Charges,2396
FY20,Public Services,5910,Expense,Other Services and Charges,47782
FY20,Public Services,5910,Expense,Other Services and Charges,850
FY20,Public Services,5910,Expense,Other Services and Charges,151434
FY20,Public Services,2260,Expense,Supplies,44000
FY20,Public Services,2260,Expense,Capital Outlays,10000
FY20,Public Services,2260,Expense,Other Financing,254106
FY20,Public Services,2260,Expense,Other Financing,-150000
FY20,Public Services,2260,Expense,Personnel Services,692755
FY20,Public Services,2260,Expense,Personnel Services,1200
FY20,Public Services,2260,Expense,Personnel Services,65100
FY20,Public Services,2260,Expense,Personnel Services,58089
FY20,Public Services,2260,Expense,Personnel Services,194052
FY20,Public Services,2260,Expense,Personnel Services,59230
FY20,Public Services,2260,Expense,Personnel Services,156816
FY20,Public Services,2260,Expense,Personnel Services,956
FY20,Public Services,2260,Expense,Other Services and Charges,1076550
FY20,Public Services,2260,Expense,Other Services and Charges,36958
FY20,Public Services,2260,Expense,Other Services and Charges,58527
FY20,Public Services,2260,Expense,Other Services and Charges,48
FY20,Public Services,2260,Expense,Other Services and Charges,25000
FY20,Public Services,2260,Expense,Other Services and Charges,8250
FY20,Public Services,2260,Expense,Other Services and Charges,1000
FY20,Public Services,2260,Expense,Other Services and Charges,8850
FY20,Public Services,2260,Expense,Other Services and Charges,50525
FY20,Public Services,2260,Expense,Other Services and Charges,1309289
FY20,Public Services,2260,Expense,Other Services and Charges,90430
FY20,Public Services,2260,Expense,Other Services and Charges,480
FY20,Public Services,2260,Expense,Other Services and Charges,18216
FY20,Public Services,2260,Expense,Other Services and Charges,52506
FY20,Public Services,2260,Revenue,Charges for Services,7713
FY20,Public Services,2260,Expense,Supplies,2000
FY20,Public Services,2260,Expense,Personnel Services,72549
FY20,Public Services,2260,Expense,Personnel Services,10000
FY20,Public Services,2260,Expense,Personnel Services,6315
FY20,Public Services,2260,Expense,Personnel Services,21564
FY20,Public Services,2260,Expense,Personnel Services,6199
FY20,Public Services,2260,Expense,Personnel Services,16411
FY20,Public Services,2260,Expense,Personnel Services,96
FY20,Public Services,2260,Expense,Other Services and Charges,5000
FY20,Public Services,2260,Expense,Other Services and Charges,32966
FY20,Public Services,2260,Expense,Other Services and Charges,1292
FY20,Public Services,2260,Expense,Other Services and Charges,17465
FY20,Public Services,2260,Expense,Other Services and Charges,13304
FY20,Public Services,2260,Expense,Supplies,63500
FY20,Public Services,2260,Expense,Supplies,8400
FY20,Public Services,2260,Expense,Other Financing,254106
FY20,Public Services,2260,Expense,Other Financing,-200000
FY20,Public Services,2260,Expense,Personnel Services,757165
FY20,Public Services,2260,Expense,Personnel Services,3600
FY20,Public Services,2260,Expense,Personnel Services,75000
FY20,Public Services,2260,Expense,Personnel Services,63958
FY20,Public Services,2260,Expense,Personnel Services,213288
FY20,Public Services,2260,Expense,Personnel Services,64742
FY20,Public Services,2260,Expense,Personnel Services,171383
FY20,Public Services,2260,Expense,Personnel Services,1049
FY20,Public Services,2260,Expense,Other Services and Charges,1751730
FY20,Public Services,2260,Expense,Other Services and Charges,36958
FY20,Public Services,2260,Expense,Other Services and Charges,65000
FY20,Public Services,2260,Expense,Other Services and Charges,374
FY20,Public Services,2260,Expense,Other Services and Charges,78035
FY20,Public Services,2260,Expense,Other Services and Charges,60
FY20,Public Services,2260,Expense,Other Services and Charges,5000
FY20,Public Services,2260,Expense,Other Services and Charges,4500
FY20,Public Services,2260,Expense,Other Services and Charges,1000
FY20,Public Services,2260,Expense,Other Services and Charges,250
FY20,Public Services,2260,Expense,Other Services and Charges,720
FY20,Public Services,2260,Expense,Other Services and Charges,22324
FY20,Public Services,2260,Expense,Other Services and Charges,88855
FY20,Public Services,2260,Expense,Other Services and Charges,1359016
FY20,Public Services,2260,Expense,Other Services and Charges,399827
FY20,Public Services,2260,Expense,Other Services and Charges,13720
FY20,Public Services,2260,Expense,Other Services and Charges,24287
FY20,Public Services,2260,Expense,Other Services and Charges,110564
FY20,Public Services,2260,Revenue,Other Revenues,-600
FY20,Public Services,2260,Revenue,Charges for Services,10000
FY20,Public Services,2260,Revenue,Charges for Services,5248549
FY20,Public Services,2260,Revenue,Charges for Services,40000
FY20,Public Services,2260,Expense,Personnel Services,80202
FY20,Public Services,2260,Expense,Personnel Services,6000
FY20,Public Services,2260,Expense,Personnel Services,6594
FY20,Public Services,2260,Expense,Personnel Services,24648
FY20,Public Services,2260,Expense,Personnel Services,6851
FY20,Public Services,2260,Expense,Personnel Services,18140
FY20,Public Services,2260,Expense,Personnel Services,108
FY20,Public Services,2260,Expense,Other Services and Charges,2000
FY20,Public Services,2260,Expense,Other Services and Charges,32966
FY20,Public Services,2260,Expense,Other Services and Charges,1776
FY20,Public Services,2260,Expense,Other Services and Charges,24015
FY20,Public Services,2260,Expense,Other Services and Charges,16653
FY20,Public Services,2260,Expense,Personnel Services,246464
FY20,Public Services,2260,Expense,Personnel Services,35000
FY20,Public Services,2260,Expense,Personnel Services,21834
FY20,Public Services,2260,Expense,Personnel Services,68436
FY20,Public Services,2260,Expense,Personnel Services,21084
FY20,Public Services,2260,Expense,Personnel Services,55878
FY20,Public Services,2260,Expense,Personnel Services,348
FY20,Public Services,2260,Expense,Personnel Services,3600
FY20,Public Services,2260,Expense,Other Services and Charges,85000
FY20,Public Services,2260,Expense,Other Services and Charges,23410
FY20,Public Services,2260,Expense,Other Services and Charges,76544
FY20,Public Services,2260,Expense,Other Services and Charges,13067
FY20,Public Services,2260,Expense,Other Services and Charges,277915
FY20,Public Services,2260,Expense,Other Services and Charges,5119
FY20,Public Services,2260,Expense,Other Services and Charges,7286
FY20,Public Services,2260,Expense,Other Services and Charges,33457
FY20,Public Services,2260,Expense,Other Services and Charges,120
FY20,Public Services,2260,Expense,Other Services and Charges,2183
FY20,Public Services,2260,Expense,Other Services and Charges,1116
FY20,Public Services,2260,Expense,Other Financing,140000
FY20,Public Services,2260,Expense,Other Services and Charges,5852
FY20,Public Services,2260,Expense,Other Services and Charges,6969
FY20,Public Services,2260,Expense,Other Services and Charges,1821
FY20,Public Services,2260,Expense,Other Services and Charges,8044
FY20,Public Services,2260,Expense,Supplies,25000
FY20,Public Services,2260,Expense,Other Services and Charges,975
FY20,Public Services,2260,Expense,Other Services and Charges,3935
FY20,Public Services,2260,Expense,Other Services and Charges,4578
FY20,Public Services,2260,Expense,Other Services and Charges,569
FY20,Public Services,2260,Expense,Other Services and Charges,304
FY20,Public Services,2260,Expense,Other Services and Charges,1826
FY20,Public Services,2260,Expense,Other Services and Charges,1951
FY20,Public Services,2260,Expense,Other Services and Charges,40024
FY20,Public Services,2260,Expense,Other Services and Charges,92745
FY20,Public Services,2260,Expense,Other Services and Charges,11375
FY20,Public Services,2260,Expense,Other Services and Charges,607
FY20,Public Services,2260,Expense,Other Services and Charges,3257
FY20,Public Services,2260,Revenue,Charges for Services,4500
FY20,Public Services,2260,Revenue,Charges for Services,190020
FY20,Public Services,2260,Expense,Supplies,25000
FY20,Public Services,2260,Expense,Personnel Services,54216
FY20,Public Services,2260,Expense,Personnel Services,3000
FY20,Public Services,2260,Expense,Personnel Services,4382
FY20,Public Services,2260,Expense,Personnel Services,15396
FY20,Public Services,2260,Expense,Personnel Services,4632
FY20,Public Services,2260,Expense,Personnel Services,12276
FY20,Public Services,2260,Expense,Personnel Services,72
FY20,Public Services,2260,Expense,Other Services and Charges,480480
FY20,Public Services,2260,Expense,Other Services and Charges,4877
FY20,Public Services,2260,Expense,Other Services and Charges,1092
FY20,Public Services,2260,Expense,Other Services and Charges,2500
FY20,Public Services,2260,Expense,Other Services and Charges,3484
FY20,Public Services,2260,Expense,Other Services and Charges,39907
FY20,Public Services,2260,Expense,Other Services and Charges,14787
FY20,Public Services,2260,Expense,Other Services and Charges,1518
FY20,Public Services,2260,Expense,Other Services and Charges,6760
FY20,Public Services,2260,Expense,Supplies,61000
FY20,Public Services,2260,Expense,Personnel Services,187998
FY20,Public Services,2260,Expense,Personnel Services,15600
FY20,Public Services,2260,Expense,Personnel Services,16000
FY20,Public Services,2260,Expense,Personnel Services,16809
FY20,Public Services,2260,Expense,Personnel Services,50808
FY20,Public Services,2260,Expense,Personnel Services,16072
