FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Account Description, FY2014 Adopted Budget , Amendments , FY2014 Amended Budget 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,52890001,OTHER SERVICES AND CHARGES    ," 5,740 "," 2,354 "," 8,094 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53010001,OFFICE SUPPLIES               ," 3,500 ", -   ," 3,500 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53010007,COMPUTER SUPPLIES             ," 1,700 ", -   ," 1,700 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53010013,NON-CAPITAL OFFICE MACHINES   ," 1,600 ", -   ," 1,600 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53010016,NON-CAPITAL FURNITURE & FIXTUR," 1,400 ", -   ," 1,400 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53040001,JANITOR SUPPLIES              ," 1,726 ", -   ," 1,726 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53040013,REPAIR & MAINTENANCE PARTS    ," 2,739 ", -   ," 2,739 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53040019,NONTARGET REPAIR PARTS        , -   ," 1,353 "," 1,353 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53040025,SMALL TOOLS & MINOR EQUIP     ," 3,000 ", -   ," 3,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53040031,OTHER EQUIPMENT               ," 1,900 ", -   ," 1,900 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53040039,TRAFFIC SIGN MATERIALS        ," 195,559 "," 4,475 "," 200,034 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53040040,TRAFFIC SIGNAL MATERIALS      ," 76,642 "," 7,734 "," 84,376 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53040041,PAVEMENT MARKING MATERIALS    ," 579,061 ", -   ," 579,061 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53890004,CLOTHING & OTHER              ," 11,049 ", -   ," 11,049 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300302,TRAFFIC OPERATIONS,33003,Street & Drainage Maint,53890022,OTHER SUPPLIES                , 250 , 481 , 731 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300304,GRAFFITI REMOVAL,33003,Street & Drainage Maint,51000004,BUDGET-VACANCY DISCOUNT       ," (2,825)", -   ," (2,825)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300304,GRAFFITI REMOVAL,33003,Street & Drainage Maint,51010001,SALARIES AND WAGES            ," 129,275 ", -   ," 129,275 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300304,GRAFFITI REMOVAL,33003,Street & Drainage Maint,51010004,PART TIME & TEMPORARY WAGES   ," 10,000 ", -   ," 10,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300304,GRAFFITI REMOVAL,33003,Street & Drainage Maint,51070001,HEALTH AND WELFARE INSURANCE  ," 26,160 ", -   ," 26,160 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300304,GRAFFITI REMOVAL,33003,Street & Drainage Maint,51070004,RETIREMENT PENSION CONTRIB    ," 12,008 ", -   ," 12,008 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300304,GRAFFITI REMOVAL,33003,Street & Drainage Maint,52040058,PROFESSIONAL SVC-TEMP LABOR   ," 10,000 ", -   ," 10,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300304,GRAFFITI REMOVAL,33003,Street & Drainage Maint,52280019,CHARGEBACK-VEHICLE MAINTENANCE," 14,438 ", -   ," 14,438 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300304,GRAFFITI REMOVAL,33003,Street & Drainage Maint,52280022,CHARGEBACK FUEL               ," 9,981 ", -   ," 9,981 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300304,GRAFFITI REMOVAL,33003,Street & Drainage Maint,52340013,NONTARGET REPAIR LABOR        ," 2,850 ", -   ," 2,850 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300304,GRAFFITI REMOVAL,33003,Street & Drainage Maint,52890001,OTHER SERVICES AND CHARGES    ," 20,000 ", -   ," 20,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300304,GRAFFITI REMOVAL,33003,Street & Drainage Maint,53040049,GRAFFITI REMOVAL MATERIALS    ," 40,862 ", -   ," 40,862 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300304,GRAFFITI REMOVAL,33003,Street & Drainage Maint,53890004,CLOTHING & OTHER              , 250 , -   , 250 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,51000004,BUDGET-VACANCY DISCOUNT       ," (8,060)", -   ," (8,060)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,51010001,SALARIES AND WAGES            ," 368,780 ", -   ," 368,780 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,51010007,OVERTIME WAGES                , 500 , -   , 500 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,51070001,HEALTH AND WELFARE INSURANCE  ," 58,577 ", -   ," 58,577 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,51070004,RETIREMENT PENSION CONTRIB    ," 34,271 ", -   ," 34,271 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,51130010,MILEAGE REIMBURSEMENT         , 600 , -   , 600 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,52010046,OG&E LIGHT FIXTURE REPLACEMENT," 105,000 ", -   ," 105,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,52049001,EMPLOYEE TRAINING             , 700 , -   , 700 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,52130001,MEMBERSHIPS                   ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,52340016,MACHINERY AND EQUIPMENT MTCE  ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,52370002,EMPLOYEE TRAVEL REIMBURSEMENT ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,52400007,OTHER EQUIPMENT RENTAL        ," 6,800 ", -   ," 6,800 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,52890001,OTHER SERVICES AND CHARGES    ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,53010001,OFFICE SUPPLIES               ," 3,000 ", -   ," 3,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,53010007,COMPUTER SUPPLIES             ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,53010013,NON-CAPITAL OFFICE MACHINES   ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,53010016,NON-CAPITAL FURNITURE & FIXTUR," 1,500 ", -   ," 1,500 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,53040013,REPAIR & MAINTENANCE PARTS    , 500 , -   , 500 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,53040031,OTHER EQUIPMENT               ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,53890004,CLOTHING & OTHER              ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300501,TRAFFIC AND TRANSPORTATION,33005,Traffic,53890022,OTHER SUPPLIES                ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,51000004,BUDGET-VACANCY DISCOUNT       ," (11,642)", -   ," (11,642)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,51000013,BUDGET-SALARY RESERVE         ," 81,582 ", -   ," 81,582 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,51010001,SALARIES AND WAGES            ," 532,627 ", -   ," 532,627 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,51010007,OVERTIME WAGES                ," 2,500 ", -   ," 2,500 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,51070001,HEALTH AND WELFARE INSURANCE  ," 75,637 ", -   ," 75,637 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,51070004,RETIREMENT PENSION CONTRIB    ," 49,485 ", -   ," 49,485 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,51130010,MILEAGE REIMBURSEMENT         ," 1,600 ", -   ," 1,600 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,52130001,MEMBERSHIPS                   ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,52280019,CHARGEBACK-VEHICLE MAINTENANCE," 5,937 ", -   ," 5,937 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,52280022,CHARGEBACK FUEL               ," 9,239 ", -   ," 9,239 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,52340013,NONTARGET REPAIR LABOR        , 541 , -   , 541 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,52370002,EMPLOYEE TRAVEL REIMBURSEMENT ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,52890001,OTHER SERVICES AND CHARGES    , 800 , -   , 800 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,53010001,OFFICE SUPPLIES               ," 1,250 ", -   ," 1,250 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,53010007,COMPUTER SUPPLIES             ," 1,500 ", -   ," 1,500 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,53010013,NON-CAPITAL OFFICE MACHINES   ," 1,500 ", -   ," 1,500 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,53040025,SMALL TOOLS & MINOR EQUIP     ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300513,TRAFFIC ENGINEERING,33005,Traffic,53890004,CLOTHING & OTHER              , 800 , -   , 800 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,51000004,BUDGET-VACANCY DISCOUNT       ," (2,397)", -   ," (2,397)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,51010001,SALARIES AND WAGES            ," 109,669 ", -   ," 109,669 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,51010007,OVERTIME WAGES                ," 3,386 ", -   ," 3,386 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,51070001,HEALTH AND WELFARE INSURANCE  ," 25,022 ", -   ," 25,022 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,51070004,RETIREMENT PENSION CONTRIB    ," 10,189 ", -   ," 10,189 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,52280019,CHARGEBACK-VEHICLE MAINTENANCE," 14,436 ", -   ," 14,436 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,52280022,CHARGEBACK FUEL               ," 10,125 ", -   ," 10,125 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,52340013,NONTARGET REPAIR LABOR        , 900 , -   , 900 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,52340016,MACHINERY AND EQUIPMENT MTCE  , 900 , -   , 900 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,52890001,OTHER SERVICES AND CHARGES    , 900 , -   , 900 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,53010001,OFFICE SUPPLIES               ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,53040013,REPAIR & MAINTENANCE PARTS    ," 1,500 ", -   ," 1,500 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,53040025,SMALL TOOLS & MINOR EQUIP     ," 1,000 ", -   ," 1,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,53040031,OTHER EQUIPMENT               , 700 , -   , 700 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300514,DATA COLLECTION,33005,Traffic,53890004,CLOTHING & OTHER              ," 1,500 ", -   ," 1,500 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,51000004,BUDGET-VACANCY DISCOUNT       ," (39,884)", -   ," (39,884)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,51000010,BUDGET-OTHER FRINGE BUDGET    ," 129,685 ", -   ," 129,685 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,51010001,SALARIES AND WAGES            ," 1,828,552 ", -   ," 1,828,552 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,51010022,SALARY ADJUSTMENTS            ," 5,753 ", -   ," 5,753 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,51070001,HEALTH AND WELFARE INSURANCE  ," 275,251 ", -   ," 275,251 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,51070004,RETIREMENT PENSION CONTRIB    ," 165,703 ", -   ," 165,703 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,51130010,MILEAGE REIMBURSEMENT         ," 28,000 ", -   ," 28,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,52010028,MISCELLANEOUS SRVCS CONTRACTS ," 1,348 ", -   ," 1,348 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,52070001,ELECTRICITY                   ," 9,400 ", -   ," 9,400 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,52100001,LICENSES                      , 421 , -   , 421 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,52130001,MEMBERSHIPS                   , 576 , -   , 576 
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,52890001,OTHER SERVICES AND CHARGES    ," 5,541 "," 24,500 "," 30,041 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,53010001,OFFICE SUPPLIES               ," 12,191 ", -   ," 12,191 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,53010007,COMPUTER SUPPLIES             ," 10,000 ", -   ," 10,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,53010016,NON-CAPITAL FURNITURE & FIXTUR," 11,544 ", -   ," 11,544 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,53890004,CLOTHING & OTHER              ," 3,004 ", -   ," 3,004 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300801,PROJECT MANAGEMENT,33008,Engineering,53890022,OTHER SUPPLIES                ," 3,000 ", -   ," 3,000 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300802,SUPPORT,33008,Engineering,51000004,BUDGET-VACANCY DISCOUNT       ," (14,030)", -   ," (14,030)"
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300802,SUPPORT,33008,Engineering,51010001,SALARIES AND WAGES            ," 644,177 ", -   ," 644,177 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300802,SUPPORT,33008,Engineering,51010004,PART TIME & TEMPORARY WAGES   ," 36,860 ", -   ," 36,860 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300802,SUPPORT,33008,Engineering,51010007,OVERTIME WAGES                ," 1,500 ", -   ," 1,500 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300802,SUPPORT,33008,Engineering,51070001,HEALTH AND WELFARE INSURANCE  ," 104,641 ", -   ," 104,641 "
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,3300802,SUPPORT,33008,Engineering,51070004,RETIREMENT PENSION CONTRIB    ," 57,302 ", -   ," 57,302 "
