FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Account Description,FY2015 Budget
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,51070004,RETIREMENT PENSION CONTRIB,60453
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,51010001,SALARIES AND WAGES,1001184
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,51070001,HEALTH AND WELFARE INSURANCE,289710
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,51000004,BUDGET-VACANCY DISCOUNT,-21233
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800503,VETERINARY SERVICES,58005,Animal Welfare,51070004,RETIREMENT PENSION CONTRIB,23790
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800503,VETERINARY SERVICES,58005,Animal Welfare,51010001,SALARIES AND WAGES,393996
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800503,VETERINARY SERVICES,58005,Animal Welfare,51070001,HEALTH AND WELFARE INSURANCE,81381
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800503,VETERINARY SERVICES,58005,Animal Welfare,51000004,BUDGET-VACANCY DISCOUNT,-8356
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5500410,WILL ROGERS GARDENS,55004,Parks Horticulture & Gardens,52280022,CHARGEBACK FUEL,10857
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53010001,OFFICE SUPPLIES,18033
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,51010004,PART TIME & TEMPORARY WAGES,32340
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,52280019,CHARGEBACK-VEHICLE MAINTENANCE,52867
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,52280022,CHARGEBACK FUEL,80759
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800501,ANIMAL CONTROL,58005,Animal Welfare,52280019,CHARGEBACK-VEHICLE MAINTENANCE,104176
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800501,ANIMAL CONTROL,58005,Animal Welfare,52280022,CHARGEBACK FUEL,118381
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800501,ANIMAL CONTROL,58005,Animal Welfare,52310001,PRINTING & BINDING,200
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800501,ANIMAL CONTROL,58005,Animal Welfare,52340013,NONTARGET REPAIR LABOR,1869
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800501,ANIMAL CONTROL,58005,Animal Welfare,52340016,MACHINERY AND EQUIPMENT MTCE,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800501,ANIMAL CONTROL,58005,Animal Welfare,52890001,OTHER SERVICES AND CHARGES,2000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800501,ANIMAL CONTROL,58005,Animal Welfare,53010001,OFFICE SUPPLIES,3000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800501,ANIMAL CONTROL,58005,Animal Welfare,53040031,OTHER EQUIPMENT,2000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800501,ANIMAL CONTROL,58005,Animal Welfare,53890004,CLOTHING & OTHER,10000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,52010028,MISCELLANEOUS SRVCS CONTRACTS,31200
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,52070001,ELECTRICITY,100126
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,52070004,"WATER, SEWER & REFUSE",23681
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,52070007,NATURAL GAS,32982
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,52130001,MEMBERSHIPS,250
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,52310004,POSTAGE,750
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,52890001,OTHER SERVICES AND CHARGES,6000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,53010001,OFFICE SUPPLIES,16000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,53040001,JANITOR SUPPLIES,50000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,53040013,REPAIR & MAINTENANCE PARTS,18000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,53040031,OTHER EQUIPMENT,5000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,53190004,ANIMAL-FOOD,25000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,53890004,CLOTHING & OTHER,7230
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800502,ANIMAL SHELTER,58005,Animal Welfare,53890022,OTHER SUPPLIES,30000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800503,VETERINARY SERVICES,58005,Animal Welfare,52040046,PROFESSIONAL SERVICES-OTHER,18065
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800503,VETERINARY SERVICES,58005,Animal Welfare,52340016,MACHINERY AND EQUIPMENT MTCE,4800
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800503,VETERINARY SERVICES,58005,Animal Welfare,52890001,OTHER SERVICES AND CHARGES,4000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800503,VETERINARY SERVICES,58005,Animal Welfare,53190001,VETERINARY DRUGS,263947
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800503,VETERINARY SERVICES,58005,Animal Welfare,53890004,CLOTHING & OTHER,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,51010007,OVERTIME WAGES,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,51130004,CAR ALLOWANCE,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,51510004,EMPLOYEE PARKING,10384
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,52130001,MEMBERSHIPS,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,52250001,ADVERTISING,4000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,52310001,PRINTING & BINDING,50
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,52340013,NONTARGET REPAIR LABOR,2258
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,52340016,MACHINERY AND EQUIPMENT MTCE,1752
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,52890001,OTHER SERVICES AND CHARGES,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,53010001,OFFICE SUPPLIES,8047
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,53010007,COMPUTER SUPPLIES,8400
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,53010016,NON-CAPITAL FURNITURE & FIXTUR,8600
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,53040013,REPAIR & MAINTENANCE PARTS,1048
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,53040031,OTHER EQUIPMENT,10305
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,53890004,CLOTHING & OTHER,4736
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800402,CODE INSPECTIONS,58004,Code Enforcement,53890022,OTHER SUPPLIES,4675
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,51010007,OVERTIME WAGES,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,51130004,CAR ALLOWANCE,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,51510004,EMPLOYEE PARKING,10384
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52130001,MEMBERSHIPS,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52250001,ADVERTISING,4000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52310001,PRINTING & BINDING,50
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52340013,NONTARGET REPAIR LABOR,2258
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52340016,MACHINERY AND EQUIPMENT MTCE,2252
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52400007,OTHER EQUIPMENT RENTAL,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52890001,OTHER SERVICES AND CHARGES,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53010001,OFFICE SUPPLIES,8047
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53010007,COMPUTER SUPPLIES,9400
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53010016,NON-CAPITAL FURNITURE & FIXTUR,2000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53040013,REPAIR & MAINTENANCE PARTS,1048
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53040031,OTHER EQUIPMENT,8007
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53890004,CLOTHING & OTHER,1100
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53890022,OTHER SUPPLIES,10000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800101,EXECUTIVE LEADERSHIP,58001,Administration,51130004,CAR ALLOWANCE,3000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800101,EXECUTIVE LEADERSHIP,58001,Administration,51510004,EMPLOYEE PARKING,6713
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,52130001,MEMBERSHIPS,2170
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,52280004,CHARGEBACK-IT,1372060
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,52280007,CHARGEBACK-RISK MANAGEMENT,302293
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,52280013,CHARGEBACK-PRINT SHOP,28178
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,52890001,OTHER SERVICES AND CHARGES,2000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,53010001,OFFICE SUPPLIES,4200
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,53010007,COMPUTER SUPPLIES,4558
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,53010013,NON-CAPITAL OFFICE MACHINES,4763
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,53010016,NON-CAPITAL FURNITURE & FIXTUR,2400
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,51070004,RETIREMENT PENSION CONTRIB,8606
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,51010001,SALARIES AND WAGES,142530
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,51070001,HEALTH AND WELFARE INSURANCE,23186
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800110,BUSINESS SERVICES,58001,Administration,51000004,BUDGET-VACANCY DISCOUNT,-3023
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800101,EXECUTIVE LEADERSHIP,58001,Administration,51070004,RETIREMENT PENSION CONTRIB,16625
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800101,EXECUTIVE LEADERSHIP,58001,Administration,51010001,SALARIES AND WAGES,274032
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800101,EXECUTIVE LEADERSHIP,58001,Administration,51070001,HEALTH AND WELFARE INSURANCE,23186
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800101,EXECUTIVE LEADERSHIP,58001,Administration,51000004,BUDGET-VACANCY DISCOUNT,-5813
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,51070004,RETIREMENT PENSION CONTRIB,86301
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,51010001,SALARIES AND WAGES,1424036
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,51070001,HEALTH AND WELFARE INSURANCE,229541
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,51000004,BUDGET-VACANCY DISCOUNT,-30206
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,51010007,OVERTIME WAGES,60
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,51130010,MILEAGE REIMBURSEMENT,300
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,52040046,PROFESSIONAL SERVICES-OTHER,2660
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,52130001,MEMBERSHIPS,1084
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,52340016,MACHINERY AND EQUIPMENT MTCE,700
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,52890001,OTHER SERVICES AND CHARGES,1157
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,53010001,OFFICE SUPPLIES,14033
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,53010007,COMPUTER SUPPLIES,4786
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,53010013,NON-CAPITAL OFFICE MACHINES,6379
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,53010016,NON-CAPITAL FURNITURE & FIXTUR,1609
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,53040013,REPAIR & MAINTENANCE PARTS,133
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,53040025,SMALL TOOLS & MINOR EQUIP,713
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,53100001,EDUCATIONAL & TRAINING,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800202,PLAN REVIEW,58002,Development Center,53890022,OTHER SUPPLIES,3051
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,51010007,OVERTIME WAGES,3686
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,52340016,MACHINERY AND EQUIPMENT MTCE,699
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,52400007,OTHER EQUIPMENT RENTAL,14086
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,52890001,OTHER SERVICES AND CHARGES,1157
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53010007,COMPUTER SUPPLIES,4787
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53010013,NON-CAPITAL OFFICE MACHINES,2278
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53010016,NON-CAPITAL FURNITURE & FIXTUR,1608
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53040013,REPAIR & MAINTENANCE PARTS,133
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53040025,SMALL TOOLS & MINOR EQUIP,713
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53070022,MERCHANDISE FOR RESALE,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53890022,OTHER SUPPLIES,2988
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,51010007,OVERTIME WAGES,25794
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,51130010,MILEAGE REIMBURSEMENT,6863
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52040046,PROFESSIONAL SERVICES-OTHER,2659
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52130001,MEMBERSHIPS,1085
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52280019,CHARGEBACK-VEHICLE MAINTENANCE,52357
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52280022,CHARGEBACK FUEL,72493
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52340013,NONTARGET REPAIR LABOR,3000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52340016,MACHINERY AND EQUIPMENT MTCE,1400
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52400007,OTHER EQUIPMENT RENTAL,2214
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52890001,OTHER SERVICES AND CHARGES,1157
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53010001,OFFICE SUPPLIES,13334
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53010007,COMPUTER SUPPLIES,12843
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53010013,NON-CAPITAL OFFICE MACHINES,20888
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53010016,NON-CAPITAL FURNITURE & FIXTUR,1609
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53040013,REPAIR & MAINTENANCE PARTS,134
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53040019,NONTARGET REPAIR PARTS,4623
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53040025,SMALL TOOLS & MINOR EQUIP,713
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53100001,EDUCATIONAL & TRAINING,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53890004,CLOTHING & OTHER,800
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53890022,OTHER SUPPLIES,3049
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5800302,CODE ADMINISTRATION,58003,Current Planning,53890022,OTHER SUPPLIES,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5200101,EXECUTIVE LEADERSHIP,52001,Transit,52050004,PAYMENTS TO COTPA,466728
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5200110,BUSINESS SERVICES,52001,Transit,52050004,PAYMENTS TO COTPA,100000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5200220,BUS OPERATIONS,52002,Public Transportation,52050004,PAYMENTS TO COTPA,16179270
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,0400503,Tourism Development,04005,COMMUNITY ENHANCEMENT,51510004,EMPLOYEE PARKING,443
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51010007,OVERTIME WAGES,12897
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51010019,EMPLOYEE INCENTIVE,15028
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51130001,UNIFORM ALLOWANCE,5556
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,52400007,OTHER EQUIPMENT RENTAL,5000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,52890001,OTHER SERVICES AND CHARGES,13305
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,53010001,OFFICE SUPPLIES,1250
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,53010016,NON-CAPITAL FURNITURE & FIXTUR,775
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,53890022,OTHER SUPPLIES,4235
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,1000602,COURT CASE SUPPORT,10006,Court Services,52490004,COLLECTION EXPENSE,300000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500110,GEN SERVICES BUSINESS SERVICES,35001,General Services Admin,52280013,CHARGEBACK-PRINT SHOP,3484
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,52010028,MISCELLANEOUS SRVCS CONTRACTS,8500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5500515,FORESTRY,55005,Parks Grounds Management,53040019,NONTARGET REPAIR PARTS,5000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,5500517,PARKS AND GROUNDS MAINTENANCE,55005,Parks Grounds Management,53040019,NONTARGET REPAIR PARTS,9425
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,2400110,PLANNING BUSINESS SERVICES,24001,Planning Admin,52280004,CHARGEBACK-IT,267335
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,2400110,PLANNING BUSINESS SERVICES,24001,Planning Admin,52280007,CHARGEBACK-RISK MANAGEMENT,49616
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,0400110,CITY MANAGER BUSINESS SERVICES,04001,City Managers Office,51070004,RETIREMENT PENSION CONTRIB,1499
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,0400110,CITY MANAGER BUSINESS SERVICES,04001,City Managers Office,51010001,SALARIES AND WAGES,24825
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,0400110,CITY MANAGER BUSINESS SERVICES,04001,City Managers Office,51070001,HEALTH AND WELFARE INSURANCE,4637
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,0400110,CITY MANAGER BUSINESS SERVICES,04001,City Managers Office,51000004,BUDGET-VACANCY DISCOUNT,-527
