budget_year,account_type,department,fund_code,account_category,amount
FY15-16,Expense,Police,1010,,6379
FY15-16,Expense,Police,1010,,38704
FY15-16,Expense,Police,1010,,28616
FY15-16,Expense,Police,1010,,76106
FY15-16,Expense,Police,1010,,11251
FY15-16,Expense,Police,1010,,13263
FY15-16,Expense,Police,1010,,232538
FY15-16,Expense,Police,1010,,600
FY15-16,Expense,Police,1010,,75358
FY15-16,Expense,Police,2252,,50586
FY15-16,Expense,Police,1010,,6379
FY15-16,Expense,Police,1010,,19533
FY15-16,Expense,Police,1010,,51293
FY15-16,Expense,Police,2252,,84506
FY15-16,Expense,Police,2252,,14942
FY15-16,Expense,Police,1010,,1600
FY15-16,Expense,Police,1010,,49334
FY15-16,Expense,Police,1010,,72482
FY15-16,Expense,Police,1010,,137848
FY15-16,Expense,Police,2252,,38053
FY15-16,Expense,Police,2252,,81260
FY15-16,Expense,Police,2252,,800
FY15-16,Expense,Police,1010,,5600
FY15-16,Expense,Police,1010,,89581
FY15-16,Expense,Police,1010,,9185
FY15-16,Expense,Police,1010,,1600
FY15-16,Expense,Police,1010,,585476
FY15-16,Expense,Police,1010,,432478
FY15-16,Expense,Police,1010,,650
FY15-16,Expense,Police,1010,,51802
FY15-16,Expense,Police,2252,,47242
FY15-16,Expense,Police,1010,,650
FY15-16,Expense,Police,2252,,1600
FY15-16,Expense,Police,1010,,160925
FY15-16,Expense,Police,1010,,650
FY15-16,Expense,Police,1010,,274170
FY15-16,Expense,Police,1010,,202523
FY15-16,Expense,Police,1010,,16536
FY15-16,Expense,Police,2252,,25901
FY15-16,Expense,Police,1010,,317494
FY15-16,Expense,Police,1010,,35623
FY15-16,Expense,Police,2252,,12216
FY15-16,Expense,Police,1010,,91891
FY15-16,Expense,Police,1010,,107545
FY15-16,Expense,Police,1010,,2520
FY15-16,Expense,Police,1010,,79866
FY15-16,Expense,Police,2252,,84222
FY15-16,Expense,Police,1010,,27768
FY15-16,Expense,Police,1010,,4822
FY15-16,Expense,Police,1010,,1600
FY15-16,Expense,Police,1010,,1600
FY15-16,Expense,Police,1010,,51802
FY15-16,Expense,Police,1010,,13396
FY15-16,Expense,Police,1010,,89290
FY15-16,Expense,Police,2252,,10716
FY15-16,Expense,Police,1010,,19533
FY15-16,Expense,Police,1010,,385637
FY15-16,Expense,Police,1010,,170550
FY15-16,Expense,Police,2252,,72482
FY15-16,Expense,Police,2252,,154782
FY15-16,Expense,Police,1010,,800
FY15-16,Expense,Police,1010,,25878
FY15-16,Expense,Police,1010,,7200
FY15-16,Expense,Police,1010,,47499
FY15-16,Expense,Police,1010,,15380
FY15-16,Expense,Police,2252,,6379
FY15-16,Expense,Police,1010,,101136
FY15-16,Expense,Police,2252,,49334
FY15-16,Expense,Police,1010,,11496
FY15-16,Expense,Police,1010,,734399
FY15-16,Expense,Police,1010,,31943
FY15-16,Expense,Police,1010,,6698
FY15-16,Expense,Police,1010,,148588
FY15-16,Expense,Police,1010,,54361
FY15-16,Expense,Police,1010,,800
FY15-16,Expense,Police,1010,,17614
FY15-16,Expense,Police,1010,,3200
FY15-16,Expense,Police,1010,,28244
FY15-16,Expense,Police,1010,,175410
FY15-16,Expense,Police,1010,,343907
FY15-16,Expense,Police,1010,,76106
FY15-16,Expense,Police,1010,,83198
FY15-16,Expense,Police,1010,,28460
FY15-16,Expense,Police,1010,,10598
FY15-16,Expense,Police,1010,,650
FY15-16,Expense,Police,1010,,55261
FY15-16,Expense,Police,2252,,1600
FY15-16,Expense,Police,1010,,16536
FY15-16,Expense,Police,1010,,317302
FY15-16,Expense,Police,1010,,234082
FY15-16,Expense,Police,2252,,650
FY15-16,Expense,Police,1010,,940
FY15-16,Expense,Police,1010,,108230
FY15-16,Expense,Police,1010,,650
FY15-16,Expense,Police,1010,,44681
FY15-16,Expense,Police,1010,,38704
FY15-16,Expense,Police,1010,,45947
FY15-16,Expense,Police,1010,,162520
FY15-16,Expense,Police,1010,,54275
FY15-16,Expense,Police,1010,,1475
FY15-16,Expense,Police,1010,,41813
FY15-16,Expense,Police,1010,,5040
FY15-16,Expense,Police,1010,,26700
FY15-16,Expense,Police,1010,,14410
FY15-16,Expense,Police,1010,,28460
FY15-16,Expense,Police,1010,,89290
FY15-16,Expense,Police,1010,,1300
FY15-16,Expense,Police,1010,,254970
FY15-16,Expense,Police,1010,,70931
FY15-16,Expense,Police,1010,,7359
FY15-16,Expense,Police,2252,,24667
FY15-16,Expense,Police,1010,,5600
FY15-16,Expense,Police,1010,,185380
FY15-16,Expense,Police,1010,,2272
FY15-16,Expense,Police,1010,,3200
FY15-16,Expense,Police,2113,,6349
FY15-16,Expense,Police,2252,,36241
FY15-16,Expense,Police,1010,,35600
FY15-16,Expense,Police,1010,,102370
FY15-16,Expense,Police,1010,,581607
FY15-16,Expense,Police,1010,,1600
FY15-16,Expense,Police,1010,,61379
FY15-16,Expense,Police,1010,,90176
FY15-16,Expense,Police,1010,,192567
FY15-16,Expense,Police,1010,,150400
FY15-16,Expense,Police,1010,,321171
FY15-16,Expense,Police,2252,,800
FY15-16,Expense,Police,1010,,19947
FY15-16,Expense,Police,2113,,42565
FY15-16,Expense,Police,1010,,4370
FY15-16,Expense,Police,1010,,162051
FY15-16,Expense,Police,1010,,41813
FY15-16,Expense,Police,2113,,47992
FY15-16,Expense,Police,2113,,90895
FY15-16,Expense,Police,1010,,15543
FY15-16,Expense,Police,1010,,800
FY15-16,Expense,Police,1010,,10420
FY15-16,Expense,Police,1010,,222536
FY15-16,Expense,Police,1010,,104210
FY15-16,Expense,Police,1010,,5888
FY15-16,Expense,Police,2113,,928
FY15-16,Expense,Police,1010,,16350
FY15-16,Expense,Police,1010,,27607
FY15-16,Expense,Police,1010,,307075
FY15-16,Expense,Police,1010,,3215
FY15-16,Expense,Police,1010,,272358
FY15-16,Expense,Police,2252,,650
FY15-16,Expense,Police,2252,,77391
FY15-16,Expense,Police,1010,,9000
FY15-16,Expense,Police,2113,,189
FY15-16,Expense,Police,1010,,5299
FY15-16,Expense,Police,1010,,46679
FY15-16,Expense,Police,2252,,9185
FY15-16,Expense,Police,2113,,28973
FY15-16,Expense,Police,1010,,462
FY15-16,Expense,Police,1010,,19560
FY15-16,Expense,Police,1010,,103833
FY15-16,Expense,Police,2113,,18412
FY15-16,Expense,Police,2252,,42474
FY15-16,Expense,Police,1010,,117497
FY15-16,Expense,Police,1010,,2520
FY15-16,Expense,Police,1010,,78050
FY15-16,Expense,Police,1010,,24200
FY15-16,Expense,Police,1010,,5465
FY15-16,Expense,Police,1010,,30779
FY15-16,Expense,Police,2112,,6896
FY15-16,Expense,Police,1010,,24360
FY15-16,Expense,Police,2159,,24188
FY15-16,Expense,Police,2159,,41098
FY15-16,Expense,Police,1010,,65663
FY15-16,Expense,Police,1010,,125840
FY15-16,Expense,Police,1010,,11474
FY15-16,Expense,Police,2112,,4626
FY15-16,Expense,Police,1010,,1831487
FY15-16,Expense,Police,1010,,1058
FY15-16,Expense,Police,1010,,7468
FY15-16,Expense,Police,1010,,3340
FY15-16,Expense,Police,1010,,18153
FY15-16,Expense,Police,1010,,13800
FY15-16,Expense,Police,2112,,11717
FY15-16,Expense,Police,1010,,54017
FY15-16,Expense,Police,2159,,81435
FY15-16,Expense,Police,1010,,1000
FY15-16,Expense,Police,1010,,22500
FY15-16,Expense,Police,1010,,48867
FY15-16,Expense,Police,1010,,21443
FY15-16,Expense,Police,1010,,4200
FY15-16,Expense,Police,1010,,2280
FY15-16,Expense,Police,1010,,10500
FY15-16,Expense,Police,1010,,58929
FY15-16,Expense,Police,1010,,40110
FY15-16,Expense,Police,1010,,782473
FY15-16,Expense,Police,2112,,23218
FY15-16,Expense,Police,2112,,9920
FY15-16,Expense,Police,1010,,42490
FY15-16,Expense,Police,1010,,12620
FY15-16,Expense,Police,1010,,543978
FY15-16,Expense,Police,2159,,16224
FY15-16,Expense,Police,2159,,34792
FY15-16,Expense,Police,1010,,924290
FY15-16,Expense,Police,2112,,3172
FY15-16,Expense,Police,2159,,-99038
FY15-16,Expense,Police,1010,,1733
FY15-16,Expense,Police,1010,,975
FY15-16,Expense,Police,2159,,5281
FY15-16,Expense,Police,1010,,800
FY15-16,Expense,Police,1010,,800
FY15-16,Expense,Police,1010,,147808
FY15-16,Expense,Police,1010,,47112
FY15-16,Expense,Police,1010,,69103
FY15-16,Expense,Police,1010,,84787
FY15-16,Expense,Police,1010,,16595
FY15-16,Expense,Police,1010,,40110
FY15-16,Expense,Police,1010,,69216
FY15-16,Expense,Police,1010,,29238
FY15-16,Expense,Police,1010,,58929
FY15-16,Expense,Police,1010,,125840
FY15-16,Expense,Police,1010,,41030
FY15-16,Expense,Police,1010,,23970
FY15-16,Expense,Police,1010,,17627
FY15-16,Expense,Police,1010,,710
FY15-16,Expense,Police,1010,,14922
FY15-16,Expense,Police,1010,,22000
FY15-16,Expense,Police,1010,,700
FY15-16,Expense,Police,1010,,1515
FY15-16,Expense,Police,1010,,34927
FY15-16,Expense,Police,1010,,10374
FY15-16,Expense,Police,1010,,15000
FY15-16,Expense,Police,1010,,28860
FY15-16,Expense,Police,1010,,13275
FY15-16,Expense,Police,1010,,4000
FY15-16,Expense,Police,1010,,32906
FY15-16,Expense,Police,1010,,92052
FY15-16,Expense,Police,1010,,46456
FY15-16,Expense,Police,1010,,6552
FY15-16,Expense,Police,1010,,61260
FY15-16,Expense,Police,1010,,55912
FY15-16,Expense,Police,1010,,34927
FY15-16,Expense,Police,1010,,110789
FY15-16,Expense,Police,1010,,34927
FY15-16,Expense,Police,1010,,14922
FY15-16,Expense,Police,1010,,10374
FY15-16,Expense,Police,1010,,14922
FY15-16,Expense,Police,1010,,17627
FY15-16,Expense,Police,1010,,10374
FY15-16,Expense,Police,1010,,392338
FY15-16,Expense,Police,1010,,17627
FY15-16,Expense,Police,1010,,2184
FY15-16,Expense,Police,1010,,3250
FY15-16,Expense,Police,1010,,47333
FY15-16,Expense,Police,1010,,463447
FY15-16,Expense,Police,1010,,176330
FY15-16,Expense,Police,1010,,918309
FY15-16,Expense,Police,1010,,27340
FY15-16,Expense,Police,1010,,39328
FY15-16,Expense,Police,1010,,1300
FY15-16,Expense,Police,1010,,272755
FY15-16,Expense,Police,1010,,1120
FY15-16,Expense,Police,1010,,650
FY15-16,Expense,Police,1010,,2184
FY15-16,Expense,Police,1010,,27903
FY15-16,Expense,Police,1010,,34927
FY15-16,Expense,Police,1010,,89290
FY15-16,Expense,Police,1010,,1186175
FY15-16,Expense,Police,1010,,23000
FY15-16,Expense,Police,1010,,14922
FY15-16,Expense,Police,1010,,8450
FY15-16,Expense,Police,2411,,92405
FY15-16,Expense,Police,1010,,28460
FY15-16,Expense,Police,1010,,10374
FY15-16,Expense,Police,1010,,53790
FY15-16,Expense,Police,1010,,41496
FY15-16,Expense,Police,2411,,36478
FY15-16,Expense,Police,2411,,473
FY15-16,Expense,Police,1010,,17627
FY15-16,Expense,Police,1010,,175188
FY15-16,Expense,Police,1010,,46271
FY15-16,Expense,Police,1010,,51449
FY15-16,Expense,Police,1010,,3993587
FY15-16,Expense,Police,1010,,39171
FY15-16,Expense,Police,2411,,3586
FY15-16,Expense,Police,1010,,6680
FY15-16,Expense,Police,1010,,28261
FY15-16,Expense,Police,1010,,276190
FY15-16,Expense,Police,1010,,5888
FY15-16,Expense,Police,1010,,23621
FY15-16,Expense,Police,1010,,125439
FY15-16,Expense,Police,1010,,55289
FY15-16,Expense,Police,1010,,7359
FY15-16,Expense,Police,1010,,16422
FY15-16,Expense,Police,1010,,2400
FY15-16,Expense,Police,1010,,85380
FY15-16,Expense,Police,1010,,20024
FY15-16,Expense,Police,2411,,183101
FY15-16,Expense,Police,1010,,27232
FY15-16,Expense,Police,1010,,91685
FY15-16,Expense,Police,2411,,54384
FY15-16,Expense,Police,1010,,273
FY15-16,Expense,Police,1010,,800
FY15-16,Expense,Police,1010,,41813
FY15-16,Expense,Police,1010,,2015454
FY15-16,Expense,Police,1010,,139490
FY15-16,Expense,Police,2411,,78227
FY15-16,Expense,Police,1010,,10598
FY15-16,Expense,Police,1010,,267870
FY15-16,Expense,Police,1010,,146915
FY15-16,Expense,Police,1010,,1706181
FY15-16,Expense,Police,1010,,8470
FY15-16,Expense,Police,1010,,300000
FY15-16,Expense,Police,1010,,116145
FY15-16,Expense,Police,1010,,5040
FY15-16,Expense,Police,1010,,175000
FY15-16,Expense,Police,1010,,344484
FY15-16,Expense,Police,1010,,213640
FY15-16,Expense,Police,1010,,77391
FY15-16,Expense,Police,1010,,145196
FY15-16,Expense,Police,2252,,38053
FY15-16,Expense,Police,1010,,109799
FY15-16,Expense,Police,1010,,51395
FY15-16,Expense,Police,1010,,55000
FY15-16,Expense,Police,1010,,3095742
FY15-16,Expense,Police,1010,,6698
FY15-16,Expense,Police,1010,,36241
FY15-16,Expense,Police,1010,,433713
FY15-16,Expense,Police,1010,,17240
FY15-16,Expense,Police,1010,,45000
FY15-16,Expense,Police,1010,,7200
FY15-16,Expense,Police,1010,,36292
FY15-16,Expense,Police,1010,,867427
FY15-16,Expense,Police,2252,,25901
FY15-16,Expense,Police,1010,,2187330
FY15-16,Expense,Police,1010,,3500
FY15-16,Expense,Police,1010,,15000
FY15-16,Expense,Police,1010,,9400
FY15-16,Expense,Police,1010,,800
FY15-16,Expense,Police,1010,,194542
FY15-16,Expense,Police,1010,,24667
FY15-16,Expense,Police,1010,,41652
FY15-16,Expense,Police,1010,,374120
FY15-16,Expense,Police,2252,,800
FY15-16,Expense,Police,1010,,30700
FY15-16,Expense,Police,1010,,51424
FY15-16,Expense,Police,1010,,735793
FY15-16,Expense,Police,1010,,402581
FY15-16,Expense,Police,1010,,89350
FY15-16,Expense,Police,2252,,9644
FY15-16,Expense,Police,1010,,1556899
FY15-16,Expense,Police,1010,,2600
FY15-16,Expense,Police,2252,,81260
FY15-16,Expense,Police,1010,,3200
FY15-16,Expense,Police,1010,,15691
FY15-16,Expense,Police,1010,,450000
FY15-16,Expense,Police,1010,,108000
FY15-16,Expense,Police,1010,,62033
FY15-16,Expense,Police,1010,,9345
FY15-16,Expense,Police,1010,,11100
FY15-16,Expense,Police,1010,,17400
FY15-16,Expense,Police,1010,,240900
FY15-16,Expense,Police,1010,,15691
FY15-16,Expense,Police,1010,,8070
FY15-16,Expense,Police,1010,,161316
FY15-16,Expense,Police,2252,,44325
FY15-16,Expense,Police,1010,,58045
FY15-16,Expense,Police,1010,,1173751
FY15-16,Expense,Police,1010,,800
FY15-16,Expense,Police,1010,,234525
FY15-16,Expense,Police,1010,,11900
FY15-16,Expense,Police,1010,,2184
FY15-16,Expense,Police,1010,,18000
FY15-16,Expense,Police,1010,,24420
FY15-16,Expense,Police,1010,,650
FY15-16,Expense,Police,1010,,7654
FY15-16,Expense,Police,1010,,344561
FY15-16,Expense,Police,1010,,11000
FY15-16,Expense,Police,1010,,57905
FY15-16,Expense,Police,1010,,19533
FY15-16,Expense,Police,1010,,1500
FY15-16,Expense,Police,1010,,11496
FY15-16,Expense,Police,1150,,25052
FY15-16,Expense,Police,1010,,1500
FY15-16,Expense,Police,1010,,16536
FY15-16,Expense,Police,1010,,1950
FY15-16,Expense,Police,1010,,159966
FY15-16,Expense,Police,2411,,14744
FY15-16,Expense,Police,1150,,18503
FY15-16,Expense,Police,1150,,21208
FY15-16,Expense,Police,1010,,63530
FY15-16,Expense,Police,1010,,17199
FY15-16,Expense,Police,2411,,21208
FY15-16,Expense,Police,1150,,92874
FY15-16,Expense,Police,1150,,27585
FY15-16,Expense,Police,1010,,6670
FY15-16,Expense,Police,1150,,49640
FY15-16,Expense,Police,1150,,14744
FY15-16,Expense,Police,1150,,6023
FY15-16,Expense,Police,1010,,135423
FY15-16,Expense,Police,1150,,39679
FY15-16,Expense,Police,1010,,12630
FY15-16,Expense,Police,1150,,9889
FY15-16,Expense,Police,1010,,29223
FY15-16,Expense,Police,1010,,316971
FY15-16,Expense,Police,1010,,147780
FY15-16,Expense,Police,1150,,650
FY15-16,Expense,Police,1010,,2500
FY15-16,Expense,Police,2411,,9889
FY15-16,Expense,Police,1010,,3500
FY15-16,Expense,Police,2411,,49640
FY15-16,Expense,Police,1150,,46871
FY15-16,Expense,Police,2411,,25052
FY15-16,Expense,Police,1010,,38704
FY15-16,Expense,Police,1010,,24739
FY15-16,Expense,Police,1010,,94147
FY15-16,Expense,Police,1010,,1607
FY15-16,Expense,Police,1010,,4695
FY15-16,Expense,Police,1010,,2960
FY15-16,Expense,Police,1010,,36241
FY15-16,Expense,Police,1010,,1858
FY15-16,Expense,Police,1010,,310080
FY15-16,Expense,Police,1010,,79922
FY15-16,Expense,Police,1010,,800
FY15-16,Expense,Police,1010,,9185
FY15-16,Expense,Police,1010,,24667
FY15-16,Expense,Police,1010,,833326
FY15-16,Expense,Police,1010,,74294
FY15-16,Expense,Police,1010,,25600
FY15-16,Expense,Police,1010,,67659
FY15-16,Expense,Police,1010,,42229
FY15-16,Expense,Police,1010,,21105
FY15-16,Expense,Police,1010,,63312
FY15-16,Expense,Police,1010,,4200
FY15-16,Expense,Police,1010,,80063
FY15-16,Expense,Police,1010,,158651
FY15-16,Expense,Police,1010,,3900
FY15-16,Expense,Police,1010,,77391
FY15-16,Expense,Police,1010,,50568
FY15-16,Expense,Police,1010,,158365
FY15-16,Expense,Police,1010,,47037
FY15-16,Expense,Police,2411,,52657
FY15-16,Expense,Police,1010,,2780
FY15-16,Expense,Police,1010,,399146
FY15-16,Expense,Police,1010,,118554
FY15-16,Expense,Police,1010,,1820
FY15-16,Expense,Police,1010,,15521
FY15-16,Expense,Police,1010,,26373
FY15-16,Expense,Police,1010,,170529
FY15-16,Expense,Police,1010,,2520
FY15-16,Expense,Police,1010,,52258
FY15-16,Expense,Police,1010,,4593
FY15-16,Expense,Police,2411,,250000
FY15-16,Expense,Police,2411,,40713
FY15-16,Expense,Police,1010,,37110
FY15-16,Expense,Police,1010,,1820
FY15-16,Expense,Police,1010,,50000
FY15-16,Expense,Police,2411,,30992
FY15-16,Expense,Police,1010,,21841
FY15-16,Expense,Police,1010,,201437
FY15-16,Expense,Police,2411,,104339
FY15-16,Expense,Police,2411,,20787
FY15-16,Expense,Police,1010,,77391
FY15-16,Expense,Police,2411,,17942
FY15-16,Expense,Police,2411,,44578
FY15-16,Expense,Police,1010,,24667
FY15-16,Expense,Police,1010,,73534
FY15-16,Expense,Police,1010,,800
FY15-16,Expense,Police,1010,,22326
FY15-16,Expense,Police,1010,,40498
FY15-16,Expense,Police,1010,,1300
FY15-16,Expense,Police,2411,,5000
FY15-16,Expense,Police,1010,,4840
FY15-16,Expense,Police,1010,,36241
FY15-16,Expense,Police,1010,,31416
FY15-16,Expense,Police,1010,,100
FY15-16,Expense,Police,1010,,6980
FY15-16,Expense,Police,1010,,19533
FY15-16,Expense,Police,1010,,72482
FY15-16,Expense,Police,1010,,18906
FY15-16,Expense,Police,1010,,24667
FY15-16,Expense,Police,1010,,154782
FY15-16,Expense,Police,1010,,62119
FY15-16,Expense,Police,1010,,132652
FY15-16,Expense,Police,1010,,800
FY15-16,Expense,Police,1010,,6123
FY15-16,Expense,Police,1010,,77391
FY15-16,Expense,Police,1010,,32124
FY15-16,Expense,Police,1010,,1600
FY15-16,Expense,Police,1010,,84703
FY15-16,Expense,Police,1010,,680
FY15-16,Expense,Police,1010,,9185
FY15-16,Expense,Police,1010,,71921
FY15-16,Expense,Police,1010,,17457
FY15-16,Expense,Police,1010,,36241
FY15-16,Expense,Police,1010,,5103
FY15-16,Expense,Police,1010,,200
FY15-16,Expense,Police,1010,,650
FY15-16,Expense,Police,1010,,4128
FY15-16,Expense,Police,1010,,5000
FY15-16,Expense,Police,1010,,27195
FY15-16,Expense,Police,1010,,41075
FY15-16,Expense,Police,1010,,49334
FY15-16,Expense,Police,1010,,1858
FY15-16,Expense,Police,1010,,11496
FY15-16,Expense,Police,1010,,34591
FY15-16,Expense,Police,1010,,22000
FY15-16,Expense,Police,1010,,42281
FY15-16,Expense,Police,1010,,18370
FY15-16,Expense,Police,1010,,10274
FY15-16,Expense,Police,1010,,14779
FY15-16,Expense,Police,1010,,38704
FY15-16,Expense,Police,1010,,16536
FY15-16,Expense,Police,1010,,63653
FY15-16,Expense,Police,1010,,300750
FY15-16,Expense,Police,1010,,154753
FY15-16,Expense,Police,1010,,6340
FY15-16,Expense,Police,2252,,500000
FY15-16,Expense,Police,1010,,12470
FY15-16,Expense,Police,1010,,8650
FY15-16,Expense,Police,1010,,4660
FY15-16,Expense,Police,1010,,1000
FY15-16,Expense,Police,1010,,6480
FY15-16,Expense,Police,1010,,8740
FY15-16,Expense,Police,1010,,95776
FY15-16,Expense,Police,1010,,183045
FY15-16,Expense,Police,1010,,16747
FY15-16,Expense,Police,1010,,988660
FY15-16,Expense,Police,1010,,184870
FY15-16,Expense,Police,1010,,85717
FY15-16,Expense,Police,1010,,11127
FY15-16,Expense,Police,1010,,1600
FY15-16,Expense,Police,1010,,18060
FY15-16,Expense,Police,1010,,58343
FY15-16,Expense,Police,1010,,19620
FY15-16,Expense,Police,1010,,189068
FY15-16,Expense,Police,1010,,13100
FY15-16,Expense,Police,2113,,14240
FY15-16,Expense,Police,2113,,35244
FY15-16,Expense,Police,1010,,113742
FY15-16,Expense,Police,1010,,7727
FY15-16,Expense,Police,1010,,892070
FY15-16,Expense,Police,1010,,167107
FY15-16,Expense,Police,1010,,19471
FY15-16,Expense,Police,2113,,800
FY15-16,Expense,Police,1010,,164820
FY15-16,Expense,Police,2113,,22408
FY15-16,Expense,Police,1010,,16680
FY15-16,Expense,Police,2113,,70301
FY15-16,Expense,Police,1010,,6480
FY15-16,Expense,Police,1010,,16747
FY15-16,Expense,Police,1010,,3200
FY15-16,Expense,Police,1010,,650
FY15-16,Expense,Police,1010,,1180
FY15-16,Expense,Police,1010,,19430
FY15-16,Expense,Police,2113,,32921
FY15-16,Expense,Police,1010,,356849
FY15-16,Expense,Police,1010,,800
FY15-16,Expense,Police,1010,,86431
FY15-16,Expense,Police,1010,,271160
FY15-16,Expense,Police,1010,,13100
FY15-16,Expense,Police,1010,,4234
FY15-16,Expense,Police,1010,,163640
FY15-16,Expense,Police,1010,,27360
FY15-16,Expense,Police,1010,,5894
FY15-16,Expense,Police,1010,,1180
