budget_year,department,fund_code,account_type,account_category,amount
FY17,Design & Development,2490,Revenue,Charges for Services,188442
FY17,Design & Development,2490,Expense,Personal Services,226
FY17,Design & Development,2490,Expense,Personal Services,19647
FY17,Design & Development,2490,Expense,Personal Services,12474
FY17,Design & Development,2490,Expense,Personal Services,27660
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,687
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,222090
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,26761
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,55319
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,52180
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,1080
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,20000
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,19368
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,10000
FY17,Design & Development,1010,Revenue,Other Financing Sources,177929
FY17,Design & Development,1010,Expense,Other Financing,100000
FY17,Design & Development,1010,Expense,Other Services and Charges,25000
FY17,Design & Development,1010,Expense,Other Services and Charges,2334
FY17,Design & Development,1010,Expense,Other Services and Charges,50000
FY17,Design & Development,1010,Revenue,Charges for Services,51189
FY17,Design & Development,1010,Revenue,Charges for Services,285362
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,10900
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,47000
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,8259
FY17,Facilities & Fleet Management,6310,Expense,Other Financing,-1151
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,995
FY17,Facilities & Fleet Management,6310,Expense,Supplies,4097
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,1941
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,36400
FY17,Facilities & Fleet Management,6310,Revenue,Charges for Services,187644
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,11
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,636
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,3300
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,50
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,1844
FY17,Design & Development,1010,Revenue,Charges for Services,4124
FY17,Design & Development,1010,Expense,Other Services and Charges,22000
FY17,Design & Development,1010,Revenue,Charges for Services,253460
FY17,Design & Development,1010,Expense,Other Services and Charges,4000
FY17,Design & Development,1010,Expense,Other Services and Charges,24880
FY17,Design & Development,1010,Revenue,Other Financing Sources,533788
FY17,Design & Development,1010,Revenue,Charges for Services,8276
FY17,Design & Development,1010,Expense,Other Financing,90000
FY17,Community Services,5840,Expense,Other Services and Charges,30485
FY17,Community Services,5840,Revenue,Charges for Services,16800
FY17,Community Services,5840,Expense,Supplies,250
FY17,Community Services,5840,Expense,Supplies,9450
FY17,Community Services,5840,Revenue,Charges for Services,43550
FY17,Treasury,1010,Revenue,Other Revenues,130000
FY17,Facilities & Fleet Management,6310,Revenue,Charges for Services,437915
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,61800
FY17,Facilities & Fleet Management,6310,Revenue,Charges for Services,85330
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,2717
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,6680
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,13885
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,158802
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,119025
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,1393
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,16
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,11563
FY17,Facilities & Fleet Management,6310,Expense,Other Financing,-3845
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,440
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,2582
FY17,Facilities & Fleet Management,6310,Expense,Supplies,4630
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,885
FY17,Community Services,5840,Expense,Other Services and Charges,1126
FY17,Community Services,5840,Expense,Other Services and Charges,850
FY17,Community Services,5840,Revenue,Charges for Services,87350
FY17,Community Services,5840,Expense,Supplies,36687
FY17,Facilities & Fleet Management,6610,Expense,Capital Outlays,100000
FY17,Facilities & Fleet Management,6610,Expense,Capital Outlays,10000
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,10920
FY17,Facilities & Fleet Management,6610,Expense,Other Services and Charges,1000
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,295036
FY17,Facilities & Fleet Management,6610,Expense,Other Services and Charges,3000
FY17,Facilities & Fleet Management,6610,Revenue,Other Revenues,5000
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,75000
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,157675
FY17,Facilities & Fleet Management,6610,Expense,Other Services and Charges,10000
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,1308559
FY17,Facilities & Fleet Management,6610,Expense,Other Services and Charges,225000
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,307445
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,1000
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,30000
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,109048
FY17,Facilities & Fleet Management,6610,Expense,Personal Services,2951
FY17,Facilities & Fleet Management,6610,Expense,Supplies,1455000
FY17,Facilities & Fleet Management,6610,Expense,Other Services and Charges,1000
FY17,Design & Development,1010,Revenue,Charges for Services,34632
FY17,Design & Development,1010,Expense,Other Financing,5000
FY17,Design & Development,1010,Revenue,Other Financing Sources,68434
FY17,Design & Development,1010,Expense,Other Services and Charges,887
FY17,Community Services,5840,Expense,Other Services and Charges,52096
FY17,Community Services,5840,Expense,Supplies,7400
FY17,Community Services,5840,Expense,Other Services and Charges,1200
FY17,Community Services,5840,Revenue,Charges for Services,107296
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,124140
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,10557
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,850
FY17,Facilities & Fleet Management,6310,Revenue,Charges for Services,1018014
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,234000
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,29167
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,21953
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,23972
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,688
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,23100
FY17,Facilities & Fleet Management,6310,Expense,Other Financing,-10403
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,2100
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,113850
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,14958
FY17,Facilities & Fleet Management,6310,Expense,Supplies,50000
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,3000
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,10000
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,388067
FY17,Facilities & Fleet Management,6310,Revenue,Charges for Services,470645
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,551
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,2312
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,144500
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,438
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,854
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,100
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,2900
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,5
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,3636
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,12900
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,615
FY17,Facilities & Fleet Management,6310,Expense,Supplies,2054
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,508
FY17,Facilities & Fleet Management,6310,Expense,Other Financing,-1683
FY17,Community Services,5840,Expense,Personal Services,9835
FY17,Community Services,5840,Expense,Other Services and Charges,360
FY17,Community Services,5840,Expense,Personal Services,9581
FY17,Community Services,5840,Expense,Personal Services,16518
FY17,Community Services,5840,Expense,Other Services and Charges,200000
FY17,Community Services,5840,Expense,Supplies,37000
FY17,Community Services,5840,Expense,Other Services and Charges,84253
FY17,Community Services,5840,Expense,Other Services and Charges,5000
FY17,Community Services,5840,Expense,Personal Services,4383
FY17,Community Services,5840,Expense,Personal Services,4914
FY17,Community Services,5840,Expense,Personal Services,683
FY17,Community Services,5840,Expense,Personal Services,2850
FY17,Community Services,5840,Expense,Personal Services,40779
FY17,Community Services,5840,Expense,Other Services and Charges,9500
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,20000
FY17,Facilities & Fleet Management,6310,Revenue,Charges for Services,250687
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,8
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,25000
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,5506
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,1294
FY17,Facilities & Fleet Management,6310,Expense,Other Financing,-1694
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,663
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,75000
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,1229
FY17,Facilities & Fleet Management,6310,Expense,Supplies,6990
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,421
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,33500
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,464
FY17,Facilities & Fleet Management,6310,Expense,Supplies,3400
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,9300
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,5
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,3854
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,16000
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,7100
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,906
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,720
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,295
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,861
FY17,Facilities & Fleet Management,6310,Revenue,Charges for Services,76752
FY17,Facilities & Fleet Management,6310,Expense,Other Financing,-428
FY17,Facilities & Fleet Management,6310,Expense,Other Financing,-142
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,388
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,1652
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,199
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,2
FY17,Facilities & Fleet Management,6310,Expense,Supplies,500
FY17,Facilities & Fleet Management,6310,Revenue,Charges for Services,20671
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,126
FY17,Facilities & Fleet Management,6310,Expense,Other Services and Charges,11000
FY17,Facilities & Fleet Management,6310,Expense,Personal Services,369
FY17,Human Resources,1010,Expense,Personal Services,28642
FY17,Human Resources,1010,Expense,Personal Services,14689
