budget_year,department,account_type,fund_code,account_category,amount
FY17-18,Police,Expense,1010,Internal Services & Work Orders,421.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,421.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,421.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,421.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,421.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,421.0
FY17-18,Police,Expense,2113,Internal Services & Work Orders,421.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,421.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,421.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,421.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,421.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,421.0
FY17-18,Transportation,Expense,2215,Internal Services & Work Orders,421.0
FY17-18,Transportation,Expense,2211,Internal Services & Work Orders,422.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Retirement,424.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,424.0
FY17-18,Human Services,Expense,2128,Internal Services & Work Orders,424.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,425.0
FY17-18,Economic & Workforce Development,Expense,1610,Internal Services & Work Orders,425.0
FY17-18,Police,Expense,2113,Internal Services & Work Orders,426.0
FY17-18,Transportation,Expense,2166,Contract Services,426.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,426.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,427.0
FY17-18,Housing & Community Development,Expense,1610,Internal Services & Work Orders,427.0
FY17-18,Transportation,Expense,2230,Internal Services & Work Orders,429.0
FY17-18,Human Resources Management,Expense,1010,Services & Supplies,430.0
FY17-18,Finance,Expense,1610,Internal Services & Work Orders,430.0
FY17-18,Fire,Expense,1720,Services & Supplies,430.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,431.0
FY17-18,Transportation,Expense,1750,Internal Services & Work Orders,431.0
FY17-18,City Attorney,Expense,3100,Internal Services & Work Orders,432.0
FY17-18,Police,Expense,2113,Allowances & Premiums,432.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,432.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,433.0
FY17-18,Housing & Community Development,Expense,2109,Allowances & Premiums,433.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,434.0
FY17-18,Fire,Expense,2250,Internal Services & Work Orders,434.0
FY17-18,Fire,Expense,2412,Internal Services & Work Orders,434.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,434.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,434.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,434.0
FY17-18,Housing & Community Development,Expense,1610,Internal Services & Work Orders,434.0
FY17-18,Economic & Workforce Development,Expense,1010,Internal Services & Work Orders,435.0
FY17-18,Police,Expense,1010,Allowances & Premiums,436.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,437.0
FY17-18,Public Library,Expense,2241,Travel & Education,438.0
FY17-18,City Attorney,Expense,3100,Internal Services & Work Orders,438.0
FY17-18,Police,Expense,2113,Allowances & Premiums,438.0
FY17-18,Fire,Expense,1010,Internal Services & Work Orders,438.0
FY17-18,Finance,Expense,2195,Internal Services & Work Orders,439.0
FY17-18,Finance,Expense,2195,Internal Services & Work Orders,439.0
FY17-18,City Clerk,Expense,1010,Travel & Education,440.0
FY17-18,Parks & Recreation,Expense,7999,Travel & Education,440.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,440.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,440.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,440.0
FY17-18,Human Services,Expense,1010,Services & Supplies,440.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,441.0
FY17-18,Mayor,Expense,2999,Internal Services & Work Orders,442.0
FY17-18,City Attorney,Expense,2211,Internal Services & Work Orders,442.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,442.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,443.0
FY17-18,Fire,Expense,1010,Internal Services & Work Orders,443.0
FY17-18,Fire,Expense,2123,Internal Services & Work Orders,443.0
FY17-18,Public Works,Expense,5321,Internal Services & Work Orders,443.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,443.0
FY17-18,Transportation,Expense,2116,Internal Services & Work Orders,444.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Retirement,444.0
FY17-18,Human Services,Expense,1010,Services & Supplies,445.0
FY17-18,Transportation,Expense,2211,Internal Services & Work Orders,445.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,446.0
FY17-18,City Attorney,Expense,1010,Internal Services & Work Orders,447.0
FY17-18,Fire,Expense,2250,Internal Services & Work Orders,447.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,447.0
FY17-18,Police,Expense,2411,Internal Services & Work Orders,448.0
FY17-18,Fire,Expense,2250,Internal Services & Work Orders,449.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,449.0
FY17-18,Economic & Workforce Development,Expense,2195,Internal Services & Work Orders,449.0
FY17-18,Transportation,Expense,7760,Travel & Education,450.0
FY17-18,Transportation,Expense,7760,Internal Services & Work Orders,450.0
FY17-18,Information Technology,Expense,4200,Internal Services & Work Orders,450.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,450.0
FY17-18,Parks & Recreation,Expense,1820,Contract Services,450.0
FY17-18,Human Services,Expense,2128,Internal Services & Work Orders,450.0
FY17-18,Human Services,Expense,1010,Contract Services,450.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,450.0
FY17-18,Economic & Workforce Development,Expense,2195,Internal Services & Work Orders,450.0
FY17-18,Housing & Community Development,Expense,1610,Internal Services & Work Orders,450.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,451.0
FY17-18,Police,Expense,2411,Allowances & Premiums,451.0
FY17-18,Public Works,Expense,1710,Internal Services & Work Orders,451.0
FY17-18,Public Works,Expense,3100,Internal Services & Work Orders,452.0
FY17-18,Transportation,Expense,2212,Internal Services & Work Orders,452.0
FY17-18,Fire,Expense,1010,Internal Services & Work Orders,453.0
FY17-18,Fire,Expense,1010,Internal Services & Work Orders,453.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,454.0
FY17-18,Public Works,Expense,1720,Internal Services & Work Orders,455.0
FY17-18,Transportation,Expense,2211,Internal Services & Work Orders,455.0
FY17-18,Transportation,Expense,3100,Internal Services & Work Orders,455.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,455.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,455.0
FY17-18,Information Technology,Expense,2411,Internal Services & Work Orders,455.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,455.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,456.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,456.0
FY17-18,Transportation,Expense,2215,Internal Services & Work Orders,457.0
FY17-18,Transportation,Expense,2231,Internal Services & Work Orders,457.0
FY17-18,Public Works,Expense,7760,Services & Supplies,458.0
FY17-18,Public Works,Expense,7760,Travel & Education,458.0
FY17-18,Public Works,Expense,7760,Travel & Education,458.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,458.0
FY17-18,Human Services,Expense,1010,Services & Supplies,458.0
FY17-18,Human Services,Expense,2128,Internal Services & Work Orders,458.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,459.0
FY17-18,City Attorney,Expense,1150,Internal Services & Work Orders,460.0
FY17-18,Finance,Expense,4550,Travel & Education,460.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,460.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,460.0
FY17-18,Public Library,Expense,1010,Civilian Retirement,461.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,461.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,461.0
FY17-18,City Attorney,Expense,2415,Internal Services & Work Orders,462.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,462.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,462.0
FY17-18,Police,Expense,2113,Allowances & Premiums,464.0
FY17-18,Police,Expense,2113,Allowances & Premiums,464.0
FY17-18,Transportation,Expense,7760,Internal Services & Work Orders,464.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,464.0
FY17-18,Public Works,Expense,3100,Internal Services & Work Orders,465.0
FY17-18,Public Works,Expense,5321,Internal Services & Work Orders,465.0
FY17-18,Finance,Expense,1610,Internal Services & Work Orders,466.0
FY17-18,Public Works,Expense,1150,Internal Services & Work Orders,466.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,466.0
FY17-18,Public Works,Expense,3100,Allowances & Premiums,467.0
FY17-18,Transportation,Expense,2211,Allowances & Premiums,467.0
FY17-18,Fire,Expense,2123,Internal Services & Work Orders,468.0
FY17-18,Public Works,Expense,3100,Internal Services & Work Orders,468.0
FY17-18,Transportation,Expense,2416,Internal Services & Work Orders,468.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,469.0
FY17-18,Human Resources Management,Expense,1010,Services & Supplies,470.0
FY17-18,Finance,Expense,1010,Services & Supplies,470.0
FY17-18,Fire,Expense,1010,Services & Supplies,470.0
FY17-18,Information Technology,Expense,1010,Contract Services,470.0
FY17-18,Information Technology,Expense,1010,Services & Supplies,470.0
FY17-18,Public Library,Expense,1010,Civilian Overtime,470.0
FY17-18,Human Services,Expense,2120,Overhead Allocations,470.0
FY17-18,Economic & Workforce Development,Expense,1010,Travel & Education,470.0
FY17-18,Housing & Community Development,Expense,2105,Internal Services & Work Orders,470.0
FY17-18,Housing & Community Development,Expense,1610,Civilian Fringe Benefits,470.0
FY17-18,Non-Departmental,Expense,2195,Operating Transfers,470.0
FY17-18,Information Technology,Expense,4200,Internal Services & Work Orders,472.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,472.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,472.0
FY17-18,Transportation,Expense,3100,Internal Services & Work Orders,473.0
FY17-18,Public Library,Expense,2148,Civilian Retirement,473.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,474.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,474.0
FY17-18,Housing & Community Development,Expense,1610,Civilian Retirement,474.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,475.0
FY17-18,Transportation,Expense,2415,Internal Services & Work Orders,476.0
FY17-18,Housing & Community Development,Expense,1610,Internal Services & Work Orders,476.0
FY17-18,Housing & Community Development,Expense,1610,Internal Services & Work Orders,476.0
FY17-18,Public Library,Expense,2241,Travel & Education,477.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,477.0
FY17-18,Public Library,Expense,2241,Travel & Education,478.0
FY17-18,Police,Expense,2159,Internal Services & Work Orders,478.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,478.0
FY17-18,Fire,Expense,2412,Internal Services & Work Orders,478.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,478.0
FY17-18,Information Technology,Expense,3100,Internal Services & Work Orders,478.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,478.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,478.0
FY17-18,Human Resources Management,Expense,7130,Internal Services & Work Orders,479.0
FY17-18,Fire,Expense,1010,Internal Services & Work Orders,479.0
FY17-18,Parks & Recreation,Expense,1820,Services & Supplies,479.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,479.0
FY17-18,Human Services,Expense,2216,Internal Services & Work Orders,479.0
FY17-18,City Administrator,Expense,1010,Services & Supplies,480.0
FY17-18,Human Resources Management,Expense,1010,Travel & Education,480.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,480.0
FY17-18,Economic & Workforce Development,Expense,1010,Internal Services & Work Orders,480.0
FY17-18,Housing & Community Development,Expense,1870,Allowances & Premiums,480.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Retirement,481.0
FY17-18,Human Services,Expense,2103,Internal Services & Work Orders,481.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,482.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,482.0
FY17-18,City Attorney,Expense,1010,Internal Services & Work Orders,485.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,485.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,485.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,485.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,485.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,485.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,485.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,485.0
FY17-18,City Administrator,Expense,1010,Internal Services & Work Orders,486.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,487.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,487.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,487.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,487.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,487.0
FY17-18,Police,Expense,2411,Internal Services & Work Orders,487.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,487.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,487.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,487.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,487.0
FY17-18,City Attorney,Expense,2415,Internal Services & Work Orders,488.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,488.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,488.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,489.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,489.0
FY17-18,City Clerk,Expense,1010,Travel & Education,490.0
FY17-18,Public Works,Expense,2211,Allowances & Premiums,490.0
FY17-18,Transportation,Expense,7760,Services & Supplies,490.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,490.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,490.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,490.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,490.0
FY17-18,City Council,Expense,1010,Services & Supplies,490.0
FY17-18,Public Library,Expense,2241,Services & Supplies,491.0
FY17-18,Human Services,Expense,2152,Travel & Education,500.0
FY17-18,Transportation,Expense,2215,Internal Services & Work Orders,492.0
FY17-18,Economic & Workforce Development,Expense,1610,Internal Services & Work Orders,492.0
