budget_year,department,fund_code,account_type,account_category,amount
FY19,Fire,1010,Expense,Capital Outlays,1500
FY19,Fire,1010,Expense,Personnel Services,105000
FY19,Fire,1010,Expense,Personnel Services,1523
FY19,Fire,1010,Expense,Personnel Services,19929
FY19,Fire,1010,Expense,Personnel Services,24896
FY19,Fire,1010,Expense,Personnel Services,147
FY19,Fire,1010,Expense,Personnel Services,85212
FY19,Fire,1010,Expense,Personnel Services,5075
FY19,Fire,1010,Expense,Personnel Services,54840
FY19,Fire,1010,Expense,Personnel Services,2112
FY19,Fire,1010,Expense,Personnel Services,14400
FY19,Fire,1010,Expense,Personnel Services,27643
FY19,Fire,1010,Expense,Personnel Services,35216
FY19,Fire,1010,Expense,Personnel Services,205
FY19,Fire,1010,Expense,Personnel Services,500
FY19,Fire,1010,Expense,Supplies,30000
FY19,Fire,1010,Expense,Other Services and Charges,14000
FY19,Fire,1010,Expense,Other Services and Charges,8480
FY19,Fire,1010,Expense,Other Services and Charges,425
FY19,Fire,1010,Expense,Other Services and Charges,27295
FY19,Fire,1010,Expense,Capital Outlays,10000
FY19,Fire,1010,Expense,Personnel Services,545472
FY19,Fire,1010,Expense,Personnel Services,3000
FY19,Fire,1010,Expense,Personnel Services,33950
FY19,Fire,1010,Expense,Personnel Services,12512
FY19,Fire,1010,Expense,Personnel Services,97920
FY19,Fire,1010,Expense,Personnel Services,106193
FY19,Fire,1010,Expense,Personnel Services,141277
FY19,Fire,1010,Expense,Personnel Services,808
FY19,Fire,1010,Expense,Supplies,33370
FY19,Fire,1010,Expense,Supplies,3388
FY19,Fire,1010,Expense,Other Services and Charges,56000
FY19,Fire,1010,Expense,Other Services and Charges,10800
FY19,Fire,1010,Expense,Other Services and Charges,11681
FY19,Fire,1010,Expense,Other Services and Charges,1240
FY19,Fire,1010,Expense,Other Services and Charges,24521
FY19,Fire,1010,Expense,Capital Outlays,70150
FY19,Fire,1010,Expense,Other Financing,6483
FY19,Fire,4010,Expense,Capital Outlays,585000
FY19,Fire,4010,Expense,Capital Outlays,55000
FY19,Fire,4010,Expense,Capital Outlays,150000
FY19,Fiscal Services,1010,Expense,Personnel Services,1103364
FY19,Fiscal Services,1010,Expense,Personnel Services,84397
FY19,Fiscal Services,1010,Expense,Personnel Services,218160
FY19,Fiscal Services,1010,Expense,Personnel Services,136388
FY19,Fiscal Services,1010,Expense,Personnel Services,250787
FY19,Fiscal Services,1010,Expense,Personnel Services,1509
FY19,Fiscal Services,1010,Expense,Supplies,18000
FY19,Fiscal Services,1010,Expense,Supplies,1194
FY19,Fiscal Services,1010,Expense,Other Services and Charges,108310
FY19,Fiscal Services,1010,Expense,Other Services and Charges,2300
FY19,Fiscal Services,1010,Expense,Other Services and Charges,18582
FY19,Fiscal Services,1010,Expense,Other Services and Charges,5035
FY19,Fiscal Services,1010,Expense,Other Services and Charges,42016
FY19,Fiscal Services,1010,Expense,Other Services and Charges,11425
FY19,Fiscal Services,1010,Expense,Other Services and Charges,3743
FY19,Fiscal Services,1010,Expense,Other Services and Charges,8475
FY19,Fiscal Services,1010,Expense,Other Services and Charges,250
FY19,Fiscal Services,1010,Expense,Other Services and Charges,7118
FY19,Fiscal Services,1010,Expense,Other Services and Charges,28844
FY19,Fiscal Services,1010,Expense,Other Services and Charges,104862
FY19,Fiscal Services,1010,Expense,Other Services and Charges,49400
FY19,Fiscal Services,1010,Expense,Other Services and Charges,16065
FY19,Fiscal Services,1010,Expense,Other Services and Charges,71102
FY19,Fiscal Services,1010,Expense,Capital Outlays,10400
FY19,Fiscal Services,1010,Expense,Personnel Services,406276
FY19,Fiscal Services,1010,Expense,Personnel Services,31076
FY19,Fiscal Services,1010,Expense,Personnel Services,65232
FY19,Fiscal Services,1010,Expense,Personnel Services,50384
FY19,Fiscal Services,1010,Expense,Personnel Services,92641
FY19,Fiscal Services,1010,Expense,Personnel Services,566
FY19,Fiscal Services,1010,Expense,Supplies,15000
FY19,Fiscal Services,1010,Expense,Supplies,500
FY19,Fiscal Services,1010,Expense,Other Services and Charges,160000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,10000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,15520
FY19,Fiscal Services,1010,Expense,Other Services and Charges,42
FY19,Fiscal Services,1010,Expense,Other Services and Charges,150
FY19,Fiscal Services,1010,Expense,Other Services and Charges,50
FY19,Fiscal Services,1010,Expense,Other Services and Charges,300
FY19,Fiscal Services,1010,Expense,Other Services and Charges,5500
FY19,Fiscal Services,1010,Expense,Other Services and Charges,6000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,3500
FY19,Fiscal Services,1010,Expense,Other Services and Charges,1557
FY19,Fiscal Services,1010,Expense,Other Services and Charges,20121
FY19,Fiscal Services,1010,Expense,Other Services and Charges,173
FY19,Fiscal Services,1010,Expense,Other Services and Charges,10520
FY19,Fiscal Services,1010,Expense,Other Services and Charges,30125
FY19,Fiscal Services,1010,Expense,Capital Outlays,5253
FY19,Fiscal Services,1010,Expense,Personnel Services,158835
FY19,Fiscal Services,1010,Expense,Personnel Services,12166
FY19,Fiscal Services,1010,Expense,Personnel Services,23760
FY19,Fiscal Services,1010,Expense,Personnel Services,19687
FY19,Fiscal Services,1010,Expense,Personnel Services,36228
FY19,Fiscal Services,1010,Expense,Personnel Services,216
FY19,Fiscal Services,1010,Expense,Other Services and Charges,63
FY19,Fiscal Services,1010,Expense,Other Services and Charges,21218
FY19,Fiscal Services,1010,Expense,Other Services and Charges,4000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,780
FY19,Fiscal Services,1010,Expense,Other Services and Charges,1565
FY19,Fiscal Services,1010,Expense,Other Services and Charges,16852
FY19,Fiscal Services,1010,Expense,Other Services and Charges,4008
FY19,Fiscal Services,1010,Expense,Other Services and Charges,316707
FY19,Fiscal Services,1010,Expense,Capital Outlays,1043
FY19,Fiscal Services,1010,Expense,Personnel Services,502200
FY19,Fiscal Services,1010,Expense,Supplies,10000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,2168781
FY19,Fiscal Services,1010,Expense,Other Services and Charges,858
FY19,Fiscal Services,1010,Expense,Other Services and Charges,62777
FY19,Fiscal Services,1010,Expense,Other Services and Charges,9919
FY19,Fiscal Services,1010,Expense,Other Services and Charges,135699
FY19,Fiscal Services,1010,Expense,Other Financing,693611
FY19,Fiscal Services,1010,Expense,Other Financing,16917356
FY19,Fiscal Services,1010,Expense,Other Financing,850000
FY19,Fiscal Services,1010,Expense,Other Financing,1500000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,50000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,510965
FY19,Fiscal Services,1010,Expense,Other Services and Charges,5000
FY19,Fiscal Services,1010,Expense,Debt Service,4400
FY19,Fiscal Services,1010,Expense,Other Financing,2820092
FY19,Fiscal Services,1010,Expense,Personnel Services,967327
FY19,Fiscal Services,1010,Expense,Personnel Services,15964
FY19,Fiscal Services,1010,Expense,Personnel Services,44000
FY19,Fiscal Services,1010,Expense,Personnel Services,13000
FY19,Fiscal Services,1010,Expense,Personnel Services,79577
FY19,Fiscal Services,1010,Expense,Personnel Services,232560
FY19,Fiscal Services,1010,Expense,Personnel Services,119553
FY19,Fiscal Services,1010,Expense,Personnel Services,219883
FY19,Fiscal Services,1010,Expense,Personnel Services,2988
FY19,Fiscal Services,1010,Expense,Supplies,32000
FY19,Fiscal Services,1010,Expense,Supplies,4150
FY19,Fiscal Services,1010,Expense,Other Services and Charges,251000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,137000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,56000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,19006
FY19,Fiscal Services,1010,Expense,Other Services and Charges,600
FY19,Fiscal Services,1010,Expense,Other Services and Charges,600
FY19,Fiscal Services,1010,Expense,Other Services and Charges,70000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,2500
FY19,Fiscal Services,1010,Expense,Other Services and Charges,20000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,9000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,1000
FY19,Fiscal Services,1010,Expense,Other Services and Charges,500
FY19,Fiscal Services,1010,Expense,Other Services and Charges,1550
FY19,Fiscal Services,1010,Expense,Other Services and Charges,750
FY19,Fiscal Services,1010,Expense,Other Services and Charges,2563
FY19,Fiscal Services,1010,Expense,Other Services and Charges,78647
FY19,Fiscal Services,1010,Expense,Other Services and Charges,1733
FY19,Fiscal Services,1010,Expense,Other Services and Charges,32324
FY19,Fiscal Services,1010,Expense,Other Services and Charges,40567
FY19,Fiscal Services,1010,Expense,Capital Outlays,50000
FY19,Fiscal Services,1010,Expense,Capital Outlays,10000
FY19,Fiscal Services,2300,Expense,Other Financing,1322437
FY19,Fiscal Services,2300,Expense,Other Financing,4150000
FY19,Other Activities,2510,Expense,Personnel Services,4920
FY19,Other Activities,2510,Expense,Personnel Services,372
FY19,Other Activities,2510,Expense,Personnel Services,720
FY19,Other Activities,2510,Expense,Personnel Services,612
FY19,Other Activities,2510,Expense,Personnel Services,1116
FY19,Other Activities,2510,Expense,Personnel Services,12
FY19,Other Activities,2510,Expense,Supplies,10176
FY19,Other Activities,2510,Expense,Other Services and Charges,21930
FY19,Other Activities,2510,Expense,Other Services and Charges,33072
FY19,Other Activities,2510,Expense,Other Services and Charges,6120
FY19,Other Activities,2510,Expense,Other Services and Charges,3060
FY19,Other Activities,2510,Expense,Other Services and Charges,102000
FY19,Other Activities,2511,Expense,Other Services and Charges,52500
FY19,Other Activities,2512,Expense,Other Services and Charges,162225
FY19,Other Activities,2513,Expense,Other Services and Charges,16538
FY19,Other Activities,2510,Expense,Other Financing,35423
FY19,Other Activities,2510,Expense,Supplies,6630
FY19,Other Activities,2510,Expense,Other Services and Charges,3570
FY19,Other Activities,2510,Expense,Other Services and Charges,71400
FY19,Other Activities,2510,Expense,Other Services and Charges,7421
FY19,Other Activities,2510,Expense,Other Services and Charges,494700
FY19,Other Activities,2510,Expense,Other Services and Charges,30600
FY19,Other Activities,2510,Expense,Other Services and Charges,3570
FY19,Other Activities,1552,Expense,Other Services and Charges,5400
FY19,Other Activities,1010,Expense,Other Financing,-4000000
FY19,Police,2610,Expense,Personnel Services,2521589
FY19,Police,2610,Expense,Personnel Services,15300
FY19,Police,2610,Expense,Personnel Services,34444
FY19,Police,2610,Expense,Personnel Services,13260
FY19,Police,2610,Expense,Personnel Services,515000
FY19,Police,2610,Expense,Personnel Services,238334
FY19,Police,2610,Expense,Personnel Services,604800
FY19,Police,2610,Expense,Personnel Services,313411
FY19,Police,2610,Expense,Personnel Services,696616
FY19,Police,2610,Expense,Personnel Services,3465
FY19,Police,2610,Expense,Personnel Services,15300
FY19,Police,2610,Expense,Supplies,28000
FY19,Police,2610,Expense,Supplies,1000
FY19,Police,2610,Expense,Other Services and Charges,6000
FY19,Police,2610,Expense,Other Services and Charges,52640
FY19,Police,2610,Expense,Other Services and Charges,8000
FY19,Police,2610,Expense,Other Services and Charges,2040
FY19,Police,2610,Expense,Other Services and Charges,1500
FY19,Police,2610,Expense,Other Services and Charges,20000
FY19,Police,2610,Expense,Other Services and Charges,141435
FY19,Police,2610,Expense,Other Services and Charges,36855
FY19,Police,2610,Expense,Other Services and Charges,78308
FY19,Police,2610,Expense,Capital Outlays,5100
FY19,Police,2610,Expense,Capital Outlays,3060
FY19,Police,2610,Expense,Other Financing,176838
FY19,Police,2610,Expense,Other Financing,90661
FY19,Police,2610,Expense,Other Financing,-125000
FY19,Police,1010,Expense,Personnel Services,601961
FY19,Police,1010,Expense,Personnel Services,1020
FY19,Police,1010,Expense,Personnel Services,36059
FY19,Police,1010,Expense,Personnel Services,43699
FY19,Police,1010,Expense,Personnel Services,93600
FY19,Police,1010,Expense,Personnel Services,85155
FY19,Police,1010,Expense,Personnel Services,147688
FY19,Police,1010,Expense,Personnel Services,839
FY19,Police,1010,Expense,Supplies,5250
FY19,Police,1010,Expense,Other Services and Charges,144000
FY19,Police,1010,Expense,Other Services and Charges,20432
FY19,Police,1010,Expense,Other Services and Charges,820426
FY19,Police,1010,Expense,Other Services and Charges,8432
FY19,Police,1010,Expense,Other Services and Charges,20706
FY19,Police,1010,Expense,Other Services and Charges,10400
FY19,Police,1010,Expense,Other Services and Charges,1198953
FY19,Police,1010,Expense,Personnel Services,234518
FY19,Police,1010,Expense,Personnel Services,12019
FY19,Police,1010,Expense,Personnel Services,3596
FY19,Police,1010,Expense,Personnel Services,43200
FY19,Police,1010,Expense,Personnel Services,42439
FY19,Police,1010,Expense,Personnel Services,60200
FY19,Police,1010,Expense,Personnel Services,336
FY19,Police,1010,Expense,Personnel Services,1632
FY19,Police,1010,Expense,Supplies,25000
FY19,Police,1010,Expense,Other Services and Charges,20000
FY19,Police,1010,Expense,Other Services and Charges,13000
FY19,Police,1010,Expense,Other Services and Charges,13806
FY19,Police,1010,Expense,Capital Outlays,8000
FY19,Police,1010,Expense,Personnel Services,205536
FY19,Police,1010,Expense,Personnel Services,1020
FY19,Police,1010,Expense,Personnel Services,18030
FY19,Police,1010,Expense,Personnel Services,4980
FY19,Police,1010,Expense,Personnel Services,36000
