budget_year,account_type,department,fund_code,account_category,amount
FY16-17,Expense,Human Services,1010,,6510
FY16-17,Expense,Human Services,1010,,3638
FY16-17,Expense,Human Services,1010,,1500
FY16-17,Expense,Human Services,1010,,24120
FY16-17,Expense,Human Services,1010,,520
FY16-17,Expense,Human Services,1010,,1100
FY16-17,Expense,Human Services,1010,,380
FY16-17,Expense,Human Services,1010,,500
FY16-17,Expense,Human Services,1010,,7164
FY16-17,Expense,Human Services,1010,,458
FY16-17,Expense,Human Services,1010,,11672
FY16-17,Expense,Human Services,1010,,11075
FY16-17,Expense,Human Services,1010,,750
FY16-17,Expense,Human Services,1010,,5200
FY16-17,Expense,Human Services,1010,,570
FY16-17,Expense,Human Services,1010,,532
FY16-17,Expense,Human Services,1010,,1000
FY16-17,Expense,Human Services,1010,,2920
FY16-17,Expense,Human Services,1010,,17091
FY16-17,Expense,Human Services,1010,,667
FY16-17,Expense,Human Services,1010,,633
FY16-17,Expense,Human Services,1010,,30
FY16-17,Expense,Human Services,1010,,1379
FY16-17,Expense,Human Services,1010,,409
FY16-17,Expense,Human Services,1010,,304
FY16-17,Expense,Human Services,1010,,4094
FY16-17,Expense,Human Services,1010,,6328
FY16-17,Expense,Human Services,1010,,13783
FY16-17,Expense,Human Services,1010,,6670
FY16-17,Expense,Human Services,1010,,633
FY16-17,Expense,Human Services,1010,,667
FY16-17,Expense,Human Services,1010,,1379
FY16-17,Expense,Human Services,1010,,409
FY16-17,Expense,Human Services,1010,,30
FY16-17,Expense,Human Services,1010,,200199
FY16-17,Expense,Human Services,1010,,2531
FY16-17,Expense,Human Services,1010,,11300
FY16-17,Expense,Human Services,1010,,5230
FY16-17,Expense,Human Services,1010,,34001
FY16-17,Expense,Human Services,1010,,115
FY16-17,Expense,Human Services,1010,,1554
FY16-17,Expense,Human Services,1010,,2402
FY16-17,Expense,Human Services,1010,,176000
FY16-17,Expense,Human Services,1010,,52750
FY16-17,Expense,Human Services,1010,,248000
FY16-17,Expense,Human Services,1010,,179310
FY16-17,Expense,Human Services,1010,,85758
FY16-17,Expense,Human Services,1010,,100000
FY16-17,Expense,Human Services,1010,,79680
FY16-17,Expense,Human Services,1010,,101
FY16-17,Expense,Human Services,1010,,23955
FY16-17,Expense,Human Services,1010,,3230
FY16-17,Expense,Human Services,1010,,7000
FY16-17,Expense,Human Services,1010,,22728
FY16-17,Expense,Human Services,1010,,49501
FY16-17,Expense,Human Services,1010,,14703
FY16-17,Expense,Human Services,1010,,990
FY16-17,Expense,Human Services,1010,,825
FY16-17,Expense,Human Services,1010,,12480
FY16-17,Expense,Human Services,1010,,440
FY16-17,Expense,Human Services,1010,,4501
FY16-17,Expense,Human Services,1010,,1710
FY16-17,Expense,Human Services,1010,,2230
FY16-17,Expense,Human Services,1010,,550
FY16-17,Expense,Human Services,1010,,2500
FY16-17,Expense,Human Services,1010,,3350
FY16-17,Expense,Human Services,1010,,410
FY16-17,Expense,Human Services,1010,,720
FY16-17,Expense,Human Services,1010,,3740
FY16-17,Expense,Human Services,1010,,500
FY16-17,Expense,Human Services,1010,,3150
FY16-17,Expense,Human Services,1010,,620
FY16-17,Expense,Human Services,1010,,130
FY16-17,Expense,Human Services,1010,,500
FY16-17,Expense,Human Services,1010,,550
FY16-17,Expense,Human Services,1010,,3140
FY16-17,Expense,Human Services,1010,,720
FY16-17,Expense,Human Services,1010,,130
FY16-17,Expense,Human Services,1010,,2481
FY16-17,Expense,Human Services,1010,,620
FY16-17,Expense,Human Services,1010,,3000
FY16-17,Expense,Human Services,1010,,410
FY16-17,Expense,Human Services,1010,,339
FY16-17,Expense,Human Services,1010,,1350
FY16-17,Expense,Human Services,1010,,3509
FY16-17,Expense,Human Services,1010,,1710
FY16-17,Expense,Human Services,1010,,2000
FY16-17,Expense,Human Services,1010,,7991
FY16-17,Expense,Human Services,1010,,620
FY16-17,Expense,Human Services,1010,,3350
FY16-17,Expense,Human Services,1010,,3000
FY16-17,Expense,Human Services,1010,,550
FY16-17,Expense,Human Services,1010,,1710
FY16-17,Expense,Human Services,1010,,3150
FY16-17,Expense,Human Services,1010,,130
FY16-17,Expense,Human Services,1010,,720
FY16-17,Expense,Human Services,1010,,4160
FY16-17,Expense,Human Services,1010,,500
FY16-17,Expense,Human Services,1010,,2230
FY16-17,Expense,Human Services,1010,,410
FY16-17,Expense,Human Services,1010,,410
FY16-17,Expense,Human Services,1010,,1710
FY16-17,Expense,Human Services,1010,,100000
FY16-17,Expense,Human Services,1010,,450
FY16-17,Expense,Human Services,1010,,550
FY16-17,Expense,Human Services,1010,,8081
FY16-17,Expense,Human Services,1010,,500
FY16-17,Expense,Human Services,1010,,4220
FY16-17,Expense,Human Services,1010,,620
FY16-17,Expense,Human Services,1010,,3000
FY16-17,Expense,Human Services,1010,,4120
FY16-17,Expense,Human Services,1010,,3140
FY16-17,Expense,Human Services,1010,,3350
FY16-17,Expense,Human Services,1010,,2230
FY16-17,Expense,Human Services,1010,,130
FY16-17,Expense,Human Services,1010,,175296
FY16-17,Expense,Human Services,1010,,18360
FY16-17,Expense,Human Services,1010,,18360
FY16-17,Expense,Human Services,1720,,60000
FY16-17,Expense,Human Services,1780,,-10229
FY16-17,Expense,Human Services,1780,,10229
FY16-17,Expense,Human Services,1780,,-71792
FY16-17,Expense,Human Services,1780,,1671
FY16-17,Expense,Human Services,1780,,71792
FY16-17,Expense,Human Services,1780,,20920
FY16-17,Expense,Human Services,1780,,14220
FY16-17,Expense,Human Services,1780,,23168
FY16-17,Expense,Human Services,1780,,54175
FY16-17,Expense,Human Services,1780,,47876
FY16-17,Expense,Human Services,1780,,21982
FY16-17,Expense,Human Services,1780,,8029
FY16-17,Expense,Human Services,1780,,-190370
FY16-17,Expense,Human Services,1780,,377969
FY16-17,Expense,Human Services,1780,,1320
FY16-17,Expense,Human Services,1780,,5547
FY16-17,Expense,Human Services,1780,,800
FY16-17,Expense,Human Services,1780,,100887
FY16-17,Expense,Human Services,1780,,740
FY16-17,Expense,Human Services,1780,,112263
FY16-17,Expense,Human Services,1780,,173542
FY16-17,Expense,Human Services,1780,,5300
FY16-17,Expense,Human Services,1780,,1038
FY16-17,Expense,Human Services,1780,,100
FY16-17,Expense,Human Services,1780,,3000
FY16-17,Expense,Human Services,1780,,144
FY16-17,Expense,Human Services,1780,,170
FY16-17,Expense,Human Services,1780,,66404
FY16-17,Expense,Human Services,1780,,1000
FY16-17,Expense,Human Services,1780,,5800
FY16-17,Expense,Human Services,1780,,165159
FY16-17,Expense,Human Services,1780,,2040
FY16-17,Expense,Human Services,1780,,62649
FY16-17,Expense,Human Services,1780,,182904
FY16-17,Expense,Human Services,1780,,800
FY16-17,Expense,Human Services,1780,,63387
FY16-17,Expense,Human Services,1780,,3000
FY16-17,Expense,Human Services,1780,,500
FY16-17,Expense,Human Services,1780,,1000
FY16-17,Expense,Human Services,1780,,107654
FY16-17,Expense,Human Services,1780,,8331
FY16-17,Expense,Human Services,1780,,13081037
FY16-17,Expense,Human Services,2102,,1300
FY16-17,Expense,Human Services,2102,,10751
FY16-17,Expense,Human Services,2102,,40754
FY16-17,Expense,Human Services,2102,,18712
FY16-17,Expense,Human Services,2102,,22496
FY16-17,Expense,Human Services,2102,,79585
FY16-17,Expense,Human Services,2102,,177261
FY16-17,Expense,Human Services,2102,,264553
FY16-17,Expense,Human Services,2102,,4000
FY16-17,Expense,Human Services,2102,,18211
FY16-17,Expense,Human Services,2102,,500
FY16-17,Expense,Human Services,2102,,360
FY16-17,Expense,Human Services,2102,,4925
FY16-17,Expense,Human Services,2102,,30544
FY16-17,Expense,Human Services,2102,,500
FY16-17,Expense,Human Services,2102,,300
FY16-17,Expense,Human Services,2102,,22523
FY16-17,Expense,Human Services,2102,,31549
FY16-17,Expense,Human Services,2102,,6876
FY16-17,Expense,Human Services,2102,,6120
FY16-17,Expense,Human Services,2102,,219000
FY16-17,Expense,Human Services,2102,,20000
FY16-17,Expense,Human Services,2102,,300000
FY16-17,Expense,Human Services,2102,,4000
FY16-17,Expense,Human Services,2102,,2000
FY16-17,Expense,Human Services,2103,,6246
FY16-17,Expense,Human Services,2103,,3527
FY16-17,Expense,Human Services,2103,,21028
FY16-17,Expense,Human Services,2103,,9655
FY16-17,Expense,Human Services,2103,,463
FY16-17,Expense,Human Services,2103,,184687
FY16-17,Expense,Human Services,2103,,17764
FY16-17,Expense,Human Services,2103,,10176
FY16-17,Expense,Human Services,2103,,11732
FY16-17,Expense,Human Services,2103,,9189
FY16-17,Expense,Human Services,2103,,1913953
FY16-17,Expense,Human Services,2103,,20509
FY16-17,Expense,Human Services,2103,,862
FY16-17,Expense,Human Services,2103,,139732
FY16-17,Expense,Human Services,2103,,1782
FY16-17,Expense,Human Services,2103,,10184
FY16-17,Expense,Human Services,2103,,4552
FY16-17,Expense,Human Services,2103,,299
FY16-17,Expense,Human Services,2103,,779
FY16-17,Expense,Human Services,2103,,39
FY16-17,Expense,Human Services,2103,,529
FY16-17,Expense,Human Services,2103,,6176
FY16-17,Expense,Human Services,2103,,818
FY16-17,Expense,Human Services,2103,,100022
FY16-17,Expense,Human Services,2103,,43456
FY16-17,Expense,Human Services,2103,,8506
FY16-17,Expense,Human Services,2103,,8071
FY16-17,Expense,Human Services,2103,,634038
FY16-17,Expense,Human Services,2103,,17576
FY16-17,Expense,Human Services,2103,,116059
FY16-17,Expense,Human Services,2103,,4644
FY16-17,Expense,Human Services,2103,,15913
FY16-17,Expense,Human Services,2103,,5222
FY16-17,Expense,Human Services,2103,,1010029
FY16-17,Expense,Human Services,2103,,387
FY16-17,Expense,Human Services,2103,,2948
FY16-17,Expense,Human Services,2103,,7681
FY16-17,Expense,Human Services,2103,,3384
FY16-17,Expense,Human Services,2103,,1236
FY16-17,Expense,Human Services,2103,,20297
FY16-17,Expense,Human Services,2103,,2550
FY16-17,Expense,Human Services,2103,,2189
FY16-17,Expense,Human Services,2103,,7371
FY16-17,Expense,Human Services,2103,,3567
FY16-17,Expense,Human Services,2103,,240925
FY16-17,Expense,Human Services,2103,,393096
FY16-17,Expense,Human Services,2103,,3221
FY16-17,Expense,Human Services,2103,,3410
FY16-17,Expense,Human Services,2103,,13650
FY16-17,Expense,Human Services,2103,,172
FY16-17,Expense,Human Services,2103,,3583
FY16-17,Expense,Human Services,2103,,23043
FY16-17,Expense,Human Services,2103,,93684
FY16-17,Expense,Human Services,2103,,7803
FY16-17,Expense,Human Services,2103,,2318
FY16-17,Expense,Human Services,2103,,3776
FY16-17,Expense,Human Services,2103,,227000
FY16-17,Expense,Human Services,2103,,332273
FY16-17,Expense,Human Services,2103,,5392
FY16-17,Expense,Human Services,2103,,130
FY16-17,Expense,Human Services,2103,,1309
FY16-17,Expense,Human Services,2103,,7591
FY16-17,Expense,Human Services,2103,,80811
FY16-17,Expense,Human Services,2103,,580
FY16-17,Expense,Human Services,2103,,5837
FY16-17,Expense,Human Services,2103,,154996
FY16-17,Expense,Human Services,2103,,4940
FY16-17,Expense,Human Services,2103,,1980
FY16-17,Expense,Human Services,2103,,36643
FY16-17,Expense,Human Services,2103,,367
FY16-17,Expense,Human Services,2103,,2789
FY16-17,Expense,Human Services,2103,,8048
FY16-17,Expense,Human Services,2103,,5704
FY16-17,Expense,Human Services,2103,,5980
FY16-17,Expense,Human Services,2103,,7267
FY16-17,Expense,Human Services,2103,,16631
FY16-17,Expense,Human Services,2103,,557188
FY16-17,Expense,Human Services,2103,,7636
FY16-17,Expense,Human Services,2103,,-5704
FY16-17,Expense,Human Services,2108,,110
FY16-17,Expense,Human Services,2108,,75913
FY16-17,Expense,Human Services,2108,,117350
FY16-17,Expense,Human Services,2108,,36909
FY16-17,Expense,Human Services,2108,,3778
FY16-17,Expense,Human Services,2108,,42863
FY16-17,Expense,Human Services,2108,,255584
FY16-17,Expense,Human Services,2108,,14431
FY16-17,Expense,Human Services,2108,,309
FY16-17,Expense,Human Services,2108,,4080
FY16-17,Expense,Human Services,2108,,5659
FY16-17,Expense,Human Services,2108,,510
FY16-17,Expense,Human Services,2108,,1271
FY16-17,Expense,Human Services,2108,,123683
FY16-17,Expense,Human Services,2108,,53339
FY16-17,Expense,Human Services,2108,,111681
FY16-17,Expense,Human Services,2108,,247391
FY16-17,Expense,Human Services,2114,,451
FY16-17,Expense,Human Services,2114,,-3433
FY16-17,Expense,Human Services,2114,,70203
FY16-17,Expense,Human Services,2114,,1000
FY16-17,Expense,Human Services,2114,,46660
FY16-17,Expense,Human Services,2114,,21423
FY16-17,Expense,Human Services,2114,,3433
FY16-17,Expense,Human Services,2114,,410
FY16-17,Expense,Human Services,2114,,51564
FY16-17,Expense,Human Services,2114,,77384
FY16-17,Expense,Human Services,2114,,19819
FY16-17,Expense,Human Services,2114,,1700
FY16-17,Expense,Human Services,2114,,1094598
FY16-17,Expense,Human Services,2114,,91305
FY16-17,Expense,Human Services,2114,,401862
FY16-17,Expense,Human Services,2120,,2285
FY16-17,Expense,Human Services,2120,,2932
FY16-17,Expense,Human Services,2120,,1277
FY16-17,Expense,Human Services,2120,,179829
FY16-17,Expense,Human Services,2120,,675
FY16-17,Expense,Human Services,2120,,10452
FY16-17,Expense,Human Services,2120,,28029
FY16-17,Expense,Human Services,2120,,1200
FY16-17,Expense,Human Services,2120,,9223
FY16-17,Expense,Human Services,2120,,26594
FY16-17,Expense,Human Services,2120,,680
FY16-17,Expense,Human Services,2120,,3492
FY16-17,Expense,Human Services,2120,,120
FY16-17,Expense,Human Services,2120,,57921
FY16-17,Expense,Human Services,2120,,17203
FY16-17,Expense,Human Services,2120,,3100
FY16-17,Expense,Human Services,2120,,25309
FY16-17,Expense,Human Services,2120,,5492
FY16-17,Expense,Human Services,2120,,80
FY16-17,Expense,Human Services,2120,,1776
FY16-17,Expense,Human Services,2120,,22136
FY16-17,Expense,Human Services,2128,,55234
FY16-17,Expense,Human Services,2128,,31555
FY16-17,Expense,Human Services,2128,,6365
FY16-17,Expense,Human Services,2128,,17427
FY16-17,Expense,Human Services,2128,,11274
FY16-17,Expense,Human Services,2128,,16586
FY16-17,Expense,Human Services,2128,,18368
FY16-17,Expense,Human Services,2128,,37956
FY16-17,Expense,Human Services,2128,,64888
FY16-17,Expense,Human Services,2128,,687324
FY16-17,Expense,Human Services,2128,,825
FY16-17,Expense,Human Services,2128,,1170
FY16-17,Expense,Human Services,2128,,22694
FY16-17,Expense,Human Services,2128,,36975
FY16-17,Expense,Human Services,2128,,500
FY16-17,Expense,Human Services,2128,,1000
FY16-17,Expense,Human Services,2128,,2500
FY16-17,Expense,Human Services,2128,,1500
FY16-17,Expense,Human Services,2128,,15000
FY16-17,Expense,Human Services,2128,,12814
FY16-17,Expense,Human Services,2128,,750
FY16-17,Expense,Human Services,2128,,134091
FY16-17,Expense,Human Services,2128,,35083
FY16-17,Expense,Non-Departmental,1010,,100
FY16-17,Expense,Fire,2250,,750
FY16-17,Expense,Fire,2250,,47306
FY16-17,Expense,Fire,2250,,22488
FY16-17,Expense,Fire,2250,,825
FY16-17,Expense,Fire,2250,,39827
FY16-17,Expense,Fire,2250,,61567
FY16-17,Expense,Fire,2250,,1500
FY16-17,Expense,Fire,2250,,750
FY16-17,Expense,Fire,2250,,33388
FY16-17,Expense,Fire,2250,,28370
FY16-17,Expense,Fire,2250,,16550
FY16-17,Expense,Fire,2250,,76409
FY16-17,Expense,Fire,2250,,11000
FY16-17,Expense,Fire,2250,,1500
FY16-17,Expense,Fire,2250,,58593
FY16-17,Expense,Human Services,2128,,2806
FY16-17,Expense,Human Services,2128,,7000
FY16-17,Expense,Human Services,2128,,1500
FY16-17,Expense,Human Services,2128,,11500
FY16-17,Expense,Human Services,2128,,11000
FY16-17,Expense,Human Services,2128,,4515
FY16-17,Expense,Human Services,2128,,53822
FY16-17,Expense,Human Services,2128,,2500
FY16-17,Expense,Human Services,2128,,1500
FY16-17,Expense,Human Services,2128,,90842
FY16-17,Expense,Human Services,2128,,123172
