budget_year,department,fund_code,account_type,account_category,amount
FY14-15,Public Works,7760,Expense,,73700
FY14-15,Public Works,7760,Expense,,2753
FY14-15,Public Works,7760,Expense,,5647
FY14-15,Public Works,7760,Expense,,68551
FY14-15,Public Works,7760,Expense,,73339
FY14-15,Public Works,7760,Expense,,483298
FY14-15,Public Works,7760,Expense,,-8872300
FY14-15,Public Works,7760,Expense,,-356981
FY14-15,Public Works,1150,Expense,,85649
FY14-15,Public Works,1150,Expense,,1463
FY14-15,Public Works,1150,Expense,,23666
FY14-15,Public Works,1150,Expense,,31810
FY14-15,Public Works,1150,Expense,,43233
FY14-15,Public Works,1150,Expense,,20661
FY14-15,Public Works,1150,Expense,,22103
FY14-15,Public Works,7760,Expense,,674114
FY14-15,Public Works,7760,Expense,,10000
FY14-15,Public Works,7760,Expense,,7688
FY14-15,Public Works,7760,Expense,,186274
FY14-15,Public Works,7760,Expense,,250374
FY14-15,Public Works,7760,Expense,,340282
FY14-15,Public Works,7760,Expense,,15000
FY14-15,Public Works,7760,Expense,,3000
FY14-15,Public Works,7760,Expense,,2000
FY14-15,Public Works,7760,Expense,,15000
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Public Works,7760,Expense,,3000
FY14-15,Public Works,7760,Expense,,8000
FY14-15,Public Works,7760,Expense,,1000
FY14-15,Public Works,7760,Expense,,1000
FY14-15,Public Works,7760,Expense,,500
FY14-15,Public Works,7760,Expense,,10000
FY14-15,Public Works,7760,Expense,,4000
FY14-15,Public Works,7760,Expense,,500
FY14-15,Public Works,7760,Expense,,3500
FY14-15,Public Works,7760,Expense,,500
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Public Works,7760,Expense,,500
FY14-15,Public Works,7760,Expense,,14989
FY14-15,Public Works,7760,Expense,,2500
FY14-15,Public Works,7760,Expense,,164503
FY14-15,Public Works,7760,Expense,,175992
FY14-15,Public Works,5321,Expense,,64082
FY14-15,Public Works,5321,Expense,,17708
FY14-15,Public Works,5321,Expense,,23801
FY14-15,Public Works,5321,Expense,,32348
FY14-15,Public Works,5321,Expense,,15458
FY14-15,Public Works,5321,Expense,,16538
FY14-15,Public Works,5321,Expense,,-169935
FY14-15,Public Works,7760,Expense,,734488
FY14-15,Public Works,7760,Expense,,4200
FY14-15,Public Works,7760,Expense,,6797
FY14-15,Public Works,7760,Expense,,650
FY14-15,Public Works,7760,Expense,,202957
FY14-15,Public Works,7760,Expense,,272797
FY14-15,Public Works,7760,Expense,,370760
FY14-15,Public Works,7760,Expense,,13680
FY14-15,Public Works,7760,Expense,,5750
FY14-15,Public Works,7760,Expense,,9470
FY14-15,Public Works,7760,Expense,,1410
FY14-15,Public Works,7760,Expense,,2740
FY14-15,Public Works,7760,Expense,,3650
FY14-15,Public Works,7760,Expense,,2500
FY14-15,Public Works,7760,Expense,,650
FY14-15,Public Works,7760,Expense,,3880
FY14-15,Public Works,7760,Expense,,15000
FY14-15,Public Works,7760,Expense,,3340
FY14-15,Public Works,7760,Expense,,310
FY14-15,Public Works,7760,Expense,,170
FY14-15,Public Works,7760,Expense,,6060
FY14-15,Public Works,7760,Expense,,350
FY14-15,Public Works,7760,Expense,,7640
FY14-15,Public Works,7760,Expense,,1530
FY14-15,Public Works,7760,Expense,,3284
FY14-15,Public Works,7760,Expense,,810
FY14-15,Public Works,7760,Expense,,7160
FY14-15,Public Works,7760,Expense,,177177
FY14-15,Public Works,7760,Expense,,189551
FY14-15,Public Works,1720,Expense,,76356
FY14-15,Public Works,1720,Expense,,2436
FY14-15,Public Works,1720,Expense,,21100
FY14-15,Public Works,1720,Expense,,28360
FY14-15,Public Works,1720,Expense,,38544
FY14-15,Public Works,1720,Expense,,18419
FY14-15,Public Works,1720,Expense,,19706
FY14-15,Public Works,2230,Expense,,32737
FY14-15,Public Works,2230,Expense,,9046
FY14-15,Public Works,2230,Expense,,12159
FY14-15,Public Works,2230,Expense,,16525
FY14-15,Public Works,2230,Expense,,7897
FY14-15,Public Works,2230,Expense,,8449
FY14-15,Public Works,3100,Expense,,66112
FY14-15,Public Works,3100,Expense,,1650
FY14-15,Public Works,3100,Expense,,18268
FY14-15,Public Works,3100,Expense,,24555
FY14-15,Public Works,3100,Expense,,33372
FY14-15,Public Works,3100,Expense,,15948
FY14-15,Public Works,3100,Expense,,17062
FY14-15,Public Works,7760,Expense,,32737
FY14-15,Public Works,7760,Expense,,9046
FY14-15,Public Works,7760,Expense,,12159
FY14-15,Public Works,7760,Expense,,16525
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Public Works,7760,Expense,,2500
FY14-15,Public Works,7760,Expense,,2500
FY14-15,Public Works,7760,Expense,,7897
FY14-15,Public Works,7760,Expense,,8449
FY14-15,Public Works,7760,Expense,,142215
FY14-15,Public Works,7760,Expense,,4200
FY14-15,Public Works,7760,Expense,,39297
FY14-15,Public Works,7760,Expense,,52820
FY14-15,Public Works,7760,Expense,,71788
FY14-15,Public Works,7760,Expense,,1000
FY14-15,Public Works,7760,Expense,,322000
FY14-15,Public Works,7760,Expense,,67000
FY14-15,Public Works,7760,Expense,,200
FY14-15,Public Works,7760,Expense,,1800
FY14-15,Public Works,7760,Expense,,50000
FY14-15,Public Works,7760,Expense,,35000
FY14-15,Public Works,7760,Expense,,10000
FY14-15,Public Works,7760,Expense,,3020
FY14-15,Public Works,7760,Expense,,20000
FY14-15,Public Works,7760,Expense,,50
FY14-15,Public Works,7760,Expense,,34306
FY14-15,Public Works,7760,Expense,,36702
FY14-15,Public Works,2211,Expense,,119380
FY14-15,Public Works,2211,Expense,,119380
FY14-15,Public Works,2211,Expense,,5890
FY14-15,Public Works,2230,Expense,,76800
FY14-15,Public Works,3100,Expense,,19567
FY14-15,Public Works,3100,Expense,,840
FY14-15,Public Works,3100,Expense,,5407
FY14-15,Public Works,3100,Expense,,7267
FY14-15,Public Works,3100,Expense,,9877
FY14-15,Public Works,3100,Expense,,381794
FY14-15,Public Works,5321,Expense,,78269
FY14-15,Public Works,5321,Expense,,3360
FY14-15,Public Works,5321,Expense,,21628
FY14-15,Public Works,5321,Expense,,29070
FY14-15,Public Works,5321,Expense,,39509
FY14-15,Public Works,5321,Expense,,18881
FY14-15,Public Works,5321,Expense,,20199
FY14-15,Public Works,5321,Expense,,28920
FY14-15,Public Works,5321,Expense,,-239836
FY14-15,Public Works,7760,Expense,,279164
FY14-15,Public Works,7760,Expense,,84381
FY14-15,Public Works,7760,Expense,,4200
FY14-15,Public Works,7760,Expense,,1650
FY14-15,Public Works,7760,Expense,,2692
FY14-15,Public Works,7760,Expense,,77139
FY14-15,Public Works,7760,Expense,,23317
FY14-15,Public Works,7760,Expense,,103684
FY14-15,Public Works,7760,Expense,,31340
FY14-15,Public Works,7760,Expense,,140917
FY14-15,Public Works,7760,Expense,,42595
FY14-15,Public Works,7760,Expense,,5510
FY14-15,Public Works,7760,Expense,,11160
FY14-15,Public Works,7760,Expense,,6590
FY14-15,Public Works,7760,Expense,,10540
FY14-15,Public Works,7760,Expense,,600
FY14-15,Public Works,7760,Expense,,2910
FY14-15,Public Works,7760,Expense,,110
FY14-15,Public Works,7760,Expense,,500
FY14-15,Public Works,7760,Expense,,3330
FY14-15,Public Works,7760,Expense,,300
FY14-15,Public Works,7760,Expense,,6800
FY14-15,Public Works,7760,Expense,,500
FY14-15,Public Works,7760,Expense,,2800
FY14-15,Public Works,7760,Expense,,2170
FY14-15,Public Works,7760,Expense,,100
FY14-15,Public Works,7760,Expense,,5500
FY14-15,Public Works,7760,Expense,,980
FY14-15,Public Works,7760,Expense,,3500
FY14-15,Public Works,7760,Expense,,2560
FY14-15,Public Works,7760,Expense,,2010
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Public Works,7760,Expense,,120
FY14-15,Public Works,7760,Expense,,1700
FY14-15,Public Works,7760,Expense,,250
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Public Works,7760,Expense,,9430
FY14-15,Public Works,7760,Expense,,720
FY14-15,Public Works,7760,Expense,,3380
FY14-15,Public Works,7760,Expense,,3050
FY14-15,Public Works,7760,Expense,,1340
FY14-15,Public Works,7760,Expense,,3300
FY14-15,Public Works,7760,Expense,,300
FY14-15,Public Works,7760,Expense,,50
FY14-15,Public Works,7760,Expense,,520
FY14-15,Public Works,7760,Expense,,369246
FY14-15,Public Works,7760,Expense,,2497
FY14-15,Public Works,7760,Expense,,3169
FY14-15,Public Works,7760,Expense,,630
FY14-15,Public Works,7760,Expense,,100
FY14-15,Public Works,7760,Expense,,4000
FY14-15,Public Works,7760,Expense,,280
FY14-15,Public Works,7760,Expense,,67341
FY14-15,Public Works,7760,Expense,,20355
FY14-15,Public Works,7760,Expense,,72044
FY14-15,Public Works,7760,Expense,,21777
FY14-15,Public Works,7760,Expense,,103150
FY14-15,Public Works,7760,Expense,,31179
FY14-15,Public Works,7760,Expense,,-3316649
FY14-15,Public Works,7760,Expense,,-550233
FY14-15,Public Works,1010,Expense,,10974
FY14-15,Public Works,1010,Expense,,3032
FY14-15,Public Works,1010,Expense,,4076
FY14-15,Public Works,1010,Expense,,5539
FY14-15,Public Works,1010,Expense,,2647
FY14-15,Public Works,1010,Expense,,4055
FY14-15,Public Works,2211,Expense,,51157
FY14-15,Public Works,2211,Expense,,2100
FY14-15,Public Works,2211,Expense,,14136
FY14-15,Public Works,2211,Expense,,19001
FY14-15,Public Works,2211,Expense,,25823
FY14-15,Public Works,2211,Expense,,77
FY14-15,Public Works,2211,Expense,,12340
FY14-15,Public Works,2211,Expense,,13202
FY14-15,Public Works,2211,Expense,,18902
FY14-15,Public Works,7760,Expense,,78036
FY14-15,Public Works,7760,Expense,,40183
FY14-15,Public Works,7760,Expense,,2100
FY14-15,Public Works,7760,Expense,,11104
FY14-15,Public Works,7760,Expense,,21564
FY14-15,Public Works,7760,Expense,,14925
FY14-15,Public Works,7760,Expense,,28984
FY14-15,Public Works,7760,Expense,,20284
FY14-15,Public Works,7760,Expense,,39392
FY14-15,Public Works,7760,Expense,,2310
FY14-15,Public Works,7760,Expense,,50
FY14-15,Public Works,7760,Expense,,290
FY14-15,Public Works,7760,Expense,,800
FY14-15,Public Works,7760,Expense,,20
FY14-15,Public Works,7760,Expense,,3810
FY14-15,Public Works,7760,Expense,,1000
FY14-15,Public Works,7760,Expense,,79100
FY14-15,Public Works,7760,Expense,,100
FY14-15,Public Works,7760,Expense,,290
FY14-15,Public Works,7760,Expense,,5430
FY14-15,Public Works,7760,Expense,,420
FY14-15,Public Works,7760,Expense,,3020
FY14-15,Public Works,7760,Expense,,290
FY14-15,Public Works,7760,Expense,,6020
FY14-15,Public Works,7760,Expense,,9693
FY14-15,Public Works,7760,Expense,,18824
FY14-15,Public Works,7760,Expense,,10370
FY14-15,Public Works,7760,Expense,,20139
FY14-15,Public Works,7760,Expense,,28834
FY14-15,Public Works,2415,Expense,,110
FY14-15,Public Works,3100,Expense,,5000
FY14-15,Public Works,3100,Expense,,1000
FY14-15,Public Works,3100,Expense,,1000
FY14-15,Public Works,3100,Expense,,24000
FY14-15,Public Works,3100,Expense,,25000
FY14-15,Public Works,3100,Expense,,5000
FY14-15,Public Works,7760,Expense,,115330
FY14-15,Public Works,7760,Expense,,4200
FY14-15,Public Works,7760,Expense,,31869
FY14-15,Public Works,7760,Expense,,42835
FY14-15,Public Works,7760,Expense,,58217
FY14-15,Public Works,7760,Expense,,5400
FY14-15,Public Works,7760,Expense,,200
FY14-15,Public Works,7760,Expense,,5400
FY14-15,Public Works,7760,Expense,,280
FY14-15,Public Works,7760,Expense,,1500
FY14-15,Public Works,7760,Expense,,700
FY14-15,Public Works,7760,Expense,,2000
FY14-15,Public Works,7760,Expense,,500
FY14-15,Public Works,7760,Expense,,130
FY14-15,Public Works,7760,Expense,,14970
FY14-15,Public Works,7760,Expense,,1600
FY14-15,Public Works,7760,Expense,,4000
FY14-15,Public Works,7760,Expense,,1020
FY14-15,Public Works,7760,Expense,,450
FY14-15,Public Works,7760,Expense,,200
FY14-15,Public Works,7760,Expense,,830
FY14-15,Public Works,7760,Expense,,170
FY14-15,Public Works,7760,Expense,,1630
FY14-15,Public Works,7760,Expense,,200
FY14-15,Public Works,7760,Expense,,2030
FY14-15,Public Works,7760,Expense,,4030
FY14-15,Public Works,7760,Expense,,129105
FY14-15,Public Works,7760,Expense,,27821
FY14-15,Public Works,7760,Expense,,29764
FY14-15,Public Works,7760,Expense,,42614
FY14-15,Public Works,7760,Expense,,-669759
FY14-15,Public Works,7760,Expense,,-6213845
FY14-15,Public Works,2211,Expense,,39381
FY14-15,Public Works,2211,Expense,,65
FY14-15,Public Works,2211,Expense,,10883
FY14-15,Public Works,2211,Expense,,14627
FY14-15,Public Works,2211,Expense,,19879
FY14-15,Public Works,2211,Expense,,9500
FY14-15,Public Works,2211,Expense,,10163
FY14-15,Public Works,2211,Expense,,14551
FY14-15,Public Works,3100,Expense,,221108
FY14-15,Public Works,3100,Expense,,4115
FY14-15,Public Works,3100,Expense,,495
FY14-15,Public Works,3100,Expense,,387
FY14-15,Public Works,3100,Expense,,557
FY14-15,Public Works,3100,Expense,,488
FY14-15,Public Works,3100,Expense,,61099
FY14-15,Public Works,3100,Expense,,82123
FY14-15,Public Works,3100,Expense,,111930
FY14-15,Public Works,3100,Expense,,154
FY14-15,Public Works,3100,Expense,,54115
FY14-15,Public Works,3100,Expense,,57894
FY14-15,Public Works,3100,Expense,,82890
FY14-15,Public Works,7760,Expense,,50653
FY14-15,Public Works,7760,Expense,,1400430
FY14-15,Public Works,7760,Expense,,37039
FY14-15,Public Works,7760,Expense,,4455
FY14-15,Public Works,7760,Expense,,3481
FY14-15,Public Works,7760,Expense,,5012
FY14-15,Public Works,7760,Expense,,4389
FY14-15,Public Works,7760,Expense,,585
FY14-15,Public Works,7760,Expense,,13997
FY14-15,Public Works,7760,Expense,,386968
FY14-15,Public Works,7760,Expense,,18813
FY14-15,Public Works,7760,Expense,,520135
FY14-15,Public Works,7760,Expense,,25569
FY14-15,Public Works,7760,Expense,,709779
FY14-15,Public Works,7760,Expense,,1389
FY14-15,Public Works,7760,Expense,,12219
FY14-15,Public Works,7760,Expense,,344819
FY14-15,Public Works,7760,Expense,,13072
FY14-15,Public Works,7760,Expense,,368901
FY14-15,Public Works,7760,Expense,,528175
FY14-15,Public Works,5671,Expense,,350000
FY14-15,Public Works,7760,Expense,,18784
FY14-15,Public Works,7760,Expense,,75139
FY14-15,Public Works,7760,Expense,,20762
FY14-15,Public Works,7760,Expense,,5191
FY14-15,Public Works,7760,Expense,,27907
FY14-15,Public Works,7760,Expense,,6977
FY14-15,Public Works,7760,Expense,,37929
FY14-15,Public Works,7760,Expense,,9482
FY14-15,Public Works,7760,Expense,,12410
FY14-15,Public Works,7760,Expense,,5440
FY14-15,Public Works,7760,Expense,,1300
FY14-15,Public Works,7760,Expense,,4000
FY14-15,Public Works,7760,Expense,,2000
FY14-15,Public Works,7760,Expense,,1500
FY14-15,Public Works,7760,Expense,,30000
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Public Works,7760,Expense,,2000
FY14-15,Public Works,7760,Expense,,7780
FY14-15,Public Works,7760,Expense,,1430
FY14-15,Public Works,7760,Expense,,18125
FY14-15,Public Works,7760,Expense,,4531
FY14-15,Public Works,7760,Expense,,19391
FY14-15,Public Works,7760,Expense,,4848
FY14-15,Public Works,7760,Expense,,6941
FY14-15,Public Works,7760,Expense,,27763
FY14-15,Public Works,1720,Expense,,42000
FY14-15,Public Works,1720,Expense,,5000
FY14-15,Public Works,1720,Expense,,2500
FY14-15,Public Works,1720,Expense,,5000
FY14-15,Public Works,1720,Expense,,5000
FY14-15,Public Works,1720,Expense,,8300
FY14-15,Public Works,1720,Expense,,5000
FY14-15,Public Works,1720,Expense,,5000
FY14-15,Public Works,1720,Expense,,1400
FY14-15,Public Works,1720,Expense,,5000
FY14-15,Public Works,4400,Expense,,36175
FY14-15,Public Works,4400,Expense,,9996
FY14-15,Public Works,4400,Expense,,13436
FY14-15,Public Works,4400,Expense,,18261
FY14-15,Public Works,4400,Expense,,8726
FY14-15,Public Works,4400,Expense,,9336
FY14-15,Public Works,4400,Expense,,13367
FY14-15,Public Works,5321,Expense,,440
FY14-15,Public Works,5321,Expense,,-440
FY14-15,Public Works,7760,Expense,,403560
FY14-15,Public Works,7760,Expense,,167011
FY14-15,Public Works,7760,Expense,,57121
FY14-15,Public Works,7760,Expense,,4170
FY14-15,Public Works,7760,Expense,,8280
FY14-15,Public Works,7760,Expense,,4044
FY14-15,Public Works,7760,Expense,,4491
FY14-15,Public Works,7760,Expense,,61933
FY14-15,Public Works,7760,Expense,,111513
FY14-15,Public Works,7760,Expense,,149885
FY14-15,Public Works,7760,Expense,,83245
FY14-15,Public Works,7760,Expense,,203712
FY14-15,Public Works,7760,Expense,,113139
FY14-15,Public Works,7760,Expense,,54066
FY14-15,Public Works,7760,Expense,,97349
FY14-15,Public Works,7760,Expense,,104148
FY14-15,Public Works,7760,Expense,,57842
FY14-15,Public Works,7760,Expense,,82816
FY14-15,Public Works,7760,Expense,,149114
FY14-15,Public Works,7760,Expense,,232986
FY14-15,Public Works,7760,Expense,,58247
FY14-15,Public Works,7760,Expense,,16093
FY14-15,Public Works,7760,Expense,,64379
FY14-15,Public Works,7760,Expense,,86532
FY14-15,Public Works,7760,Expense,,21632
FY14-15,Public Works,7760,Expense,,117608
FY14-15,Public Works,7760,Expense,,29403
FY14-15,Public Works,7760,Expense,,14050
FY14-15,Public Works,7760,Expense,,56202
FY14-15,Public Works,7760,Expense,,60127
FY14-15,Public Works,7760,Expense,,15032
FY14-15,Public Works,7760,Expense,,86087
FY14-15,Public Works,7760,Expense,,21521
FY14-15,Public Works,2211,Expense,,2000
FY14-15,Public Works,2211,Expense,,4000
FY14-15,Public Works,2211,Expense,,5000
FY14-15,Public Works,2211,Expense,,4762
FY14-15,Public Works,2415,Expense,,40000
FY14-15,Public Works,2415,Expense,,2000
FY14-15,Public Works,2415,Expense,,1000
FY14-15,Public Works,2415,Expense,,20000
FY14-15,Public Works,2415,Expense,,3000
FY14-15,Public Works,2415,Expense,,6000
FY14-15,Public Works,3100,Expense,,200000
FY14-15,Public Works,3100,Expense,,5000
FY14-15,Public Works,3100,Expense,,12940
FY14-15,Public Works,3100,Expense,,700
FY14-15,Public Works,3100,Expense,,20000
FY14-15,Public Works,3100,Expense,,137000
FY14-15,Public Works,3100,Expense,,100000
FY14-15,Public Works,3100,Expense,,3000
FY14-15,Public Works,3100,Expense,,17000
FY14-15,Public Works,3100,Expense,,10000
