budget_year,department,account_type,fund_code,account_category,amount
FY18-19,Police,Expense,1010,Internal Services & Work Orders,766.0
FY18-19,Housing & Community Development,Expense,2109,Internal Services & Work Orders,766.0
FY18-19,Transportation,Expense,2211,Internal Services & Work Orders,767.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,768.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,768.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,769.0
FY18-19,City Attorney,Expense,1010,Internal Services & Work Orders,770.0
FY18-19,Fire,Expense,1010,Services & Supplies,770.0
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,770.0
FY18-19,Human Services,Expense,2213,Internal Services & Work Orders,770.0
FY18-19,Human Resources Management,Expense,1010,Internal Services & Work Orders,771.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,772.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,775.0
FY18-19,Police,Expense,1010,Allowances & Premiums,775.0
FY18-19,Public Works,Expense,1710,Internal Services & Work Orders,775.0
FY18-19,City Clerk,Expense,1010,Internal Services & Work Orders,776.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,778.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,778.0
FY18-19,Police,Expense,1010,Civilian Retirement,779.0
FY18-19,City Clerk,Expense,1010,Services & Supplies,780.0
FY18-19,Public Works,Expense,1720,Travel & Education,780.0
FY18-19,Parks & Recreation,Expense,1010,Travel & Education,780.0
FY18-19,Parks & Recreation,Expense,1820,Internal Services & Work Orders,780.0
FY18-19,Parks & Recreation,Expense,1010,Travel & Education,780.0
FY18-19,Human Services,Expense,7760,Travel & Education,780.0
FY18-19,Human Services,Expense,7760,Travel & Education,780.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,781.0
FY18-19,Public Works,Expense,3100,Allowances & Premiums,782.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,782.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,782.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,782.0
FY18-19,Transportation,Expense,2230,Internal Services & Work Orders,783.0
FY18-19,Information Technology,Expense,3100,Internal Services & Work Orders,784.0
FY18-19,Economic & Workforce Development,Expense,2419,Internal Services & Work Orders,784.0
FY18-19,City Clerk,Expense,1010,Services & Supplies,800.0
FY18-19,Housing & Community Development,Expense,1610,Civilian Salaries,786.0
FY18-19,Housing & Community Development,Expense,1610,Civilian Salaries,786.0
FY18-19,Housing & Community Development,Expense,1610,Civilian Salaries,786.0
FY18-19,Housing & Community Development,Expense,1610,Civilian Salaries,786.0
FY18-19,Housing & Community Development,Expense,1610,Civilian Salaries,786.0
FY18-19,Housing & Community Development,Expense,1610,Civilian Salaries,786.0
FY18-19,Police,Expense,2411,Internal Services & Work Orders,789.0
FY18-19,Information Technology,Expense,1010,Internal Services & Work Orders,789.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,789.0
FY18-19,Police,Expense,2411,Internal Services & Work Orders,790.0
FY18-19,Fire,Expense,2412,Internal Services & Work Orders,790.0
FY18-19,Human Services,Expense,1010,Internal Services & Work Orders,790.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,790.0
FY18-19,City Administrator,Expense,2415,Internal Services & Work Orders,793.0
FY18-19,Public Works,Expense,2415,Internal Services & Work Orders,793.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,794.0
FY18-19,Information Technology,Expense,1010,Internal Services & Work Orders,794.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Fringe Benefits,795.0
FY18-19,Public Works,Expense,7760,Internal Services & Work Orders,797.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Retirement,797.0
FY18-19,Police,Expense,2416,Internal Services & Work Orders,798.0
FY18-19,Information Technology,Expense,1010,Internal Services & Work Orders,798.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,798.0
FY18-19,Human Resources Management,Expense,1150,Services & Supplies,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,2252,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Services & Supplies,800.0
FY18-19,Police,Expense,1010,Travel & Education,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,2411,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Travel & Education,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Services & Supplies,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,2252,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,2113,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,2113,Allowances & Premiums,800.0
FY18-19,Police,Expense,1010,Allowances & Premiums,800.0
FY18-19,Police,Expense,2252,Allowances & Premiums,800.0
FY18-19,Fire,Expense,1010,Travel & Education,800.0
FY18-19,Fire,Expense,1010,Services & Supplies,800.0
FY18-19,Fire,Expense,1150,Internal Services & Work Orders,800.0
FY18-19,Public Works,Expense,7760,Travel & Education,800.0
FY18-19,Transportation,Expense,2230,Internal Services & Work Orders,800.0
FY18-19,Transportation,Expense,7760,Services & Supplies,800.0
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,800.0
FY18-19,Parks & Recreation,Expense,1820,Services & Supplies,800.0
FY18-19,Public Library,Expense,2241,Services & Supplies,800.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,800.0
FY18-19,Human Services,Expense,2213,Services & Supplies,800.0
FY18-19,Human Services,Expense,1010,Contract Services,800.0
FY18-19,Human Services,Expense,1780,Services & Supplies,800.0
FY18-19,Human Services,Expense,1780,Services & Supplies,800.0
FY18-19,Planning & Building,Expense,2415,Services & Supplies,800.0
FY18-19,Housing & Community Development,Expense,2413,Services & Supplies,800.0
FY18-19,Housing & Community Development,Expense,2413,Contract Services,800.0
FY18-19,City Council,Expense,1010,Services & Supplies,800.0
FY18-19,City Council,Expense,1010,Services & Supplies,800.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,801.0
FY18-19,Public Works,Expense,7760,Internal Services & Work Orders,802.0
FY18-19,Public Works,Expense,4400,Internal Services & Work Orders,802.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,805.0
FY18-19,Planning & Building,Expense,2415,Travel & Education,805.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Retirement,806.0
FY18-19,Human Services,Expense,1010,Travel & Education,806.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,808.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,808.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,808.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,808.0
FY18-19,City Clerk,Expense,1010,Services & Supplies,810.0
FY18-19,City Clerk,Expense,1010,Travel & Education,810.0
FY18-19,Public Works,Expense,2990,Internal Services & Work Orders,810.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,813.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,814.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,815.0
FY18-19,Public Works,Expense,7760,Internal Services & Work Orders,815.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,815.0
FY18-19,Transportation,Expense,2211,Services & Supplies,816.0
FY18-19,Public Works,Expense,3100,Internal Services & Work Orders,816.0
FY18-19,Transportation,Expense,2215,Services & Supplies,816.0
FY18-19,City Administrator,Expense,1750,Internal Services & Work Orders,817.0
FY18-19,City Attorney,Expense,2415,Internal Services & Work Orders,819.0
FY18-19,Finance,Expense,2108,Allowances & Premiums,819.0
FY18-19,Transportation,Expense,2230,Services & Supplies,820.0
FY18-19,Human Services,Expense,2160,Services & Supplies,820.0
FY18-19,Human Services,Expense,1780,Overhead Allocations,820.0
FY18-19,City Attorney,Expense,1610,Internal Services & Work Orders,821.0
FY18-19,Finance,Expense,2413,Internal Services & Work Orders,821.0
FY18-19,Human Services,Expense,2252,Internal Services & Work Orders,821.0
FY18-19,Human Services,Expense,2160,Internal Services & Work Orders,823.0
FY18-19,Economic & Workforce Development,Expense,5643,Internal Services & Work Orders,824.0
FY18-19,City Attorney,Expense,7100,Allowances & Premiums,825.0
FY18-19,Transportation,Expense,3100,Internal Services & Work Orders,825.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,827.0
FY18-19,Transportation,Expense,7760,Travel & Education,830.0
FY18-19,Human Services,Expense,7760,Travel & Education,830.0
FY18-19,Human Services,Expense,7760,Travel & Education,830.0
FY18-19,Public Works,Expense,7760,Internal Services & Work Orders,831.0
FY18-19,Transportation,Expense,7760,Internal Services & Work Orders,831.0
FY18-19,Transportation,Expense,2416,Internal Services & Work Orders,831.0
FY18-19,Parks & Recreation,Expense,1820,Internal Services & Work Orders,831.0
FY18-19,Parks & Recreation,Expense,1820,Services & Supplies,834.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,837.0
FY18-19,Human Services,Expense,2103,Contract Services,839.0
FY18-19,Transportation,Expense,7760,Internal Services & Work Orders,839.0
FY18-19,Parks & Recreation,Expense,1820,Internal Services & Work Orders,839.0
FY18-19,Finance,Expense,1610,Allowances & Premiums,840.0
FY18-19,Finance,Expense,1610,Allowances & Premiums,840.0
FY18-19,Finance,Expense,4500,Allowances & Premiums,840.0
FY18-19,Public Works,Expense,3100,Allowances & Premiums,840.0
FY18-19,City Auditor,Expense,1010,Internal Services & Work Orders,973.0
FY18-19,Transportation,Expense,2216,Allowances & Premiums,840.0
FY18-19,Transportation,Expense,2415,Allowances & Premiums,840.0
FY18-19,Transportation,Expense,2416,Services & Supplies,840.0
FY18-19,Transportation,Expense,7760,Allowances & Premiums,840.0
FY18-19,Planning & Building,Expense,2415,Contract Services,840.0
FY18-19,Economic & Workforce Development,Expense,5656,Allowances & Premiums,840.0
FY18-19,Economic & Workforce Development,Expense,2195,Allowances & Premiums,840.0
FY18-19,Transportation,Expense,2216,Internal Services & Work Orders,844.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,845.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Fringe Benefits,845.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,846.0
FY18-19,Human Services,Expense,2216,Internal Services & Work Orders,848.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,849.0
FY18-19,City Administrator,Expense,1010,Contract Services,850.0
FY18-19,City Clerk,Expense,1010,Contract Services,850.0
FY18-19,Public Works,Expense,4400,Travel & Education,850.0
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,850.0
FY18-19,City Council,Expense,1010,Services & Supplies,850.0
FY18-19,City Council,Expense,1010,Services & Supplies,850.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,852.0
FY18-19,Transportation,Expense,2230,Internal Services & Work Orders,854.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,855.0
FY18-19,Human Services,Expense,2114,Internal Services & Work Orders,857.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,858.0
FY18-19,Fire,Expense,1010,Services & Supplies,860.0
FY18-19,Transportation,Expense,7760,Internal Services & Work Orders,860.0
FY18-19,Public Works,Expense,2310,Internal Services & Work Orders,870.0
FY18-19,Information Technology,Expense,1010,Internal Services & Work Orders,870.0
FY18-19,Human Services,Expense,7760,Services & Supplies,870.0
FY18-19,Human Services,Expense,7760,Services & Supplies,870.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,872.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,873.0
FY18-19,Finance,Expense,1010,Services & Supplies,875.0
FY18-19,Public Works,Expense,7760,Internal Services & Work Orders,875.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,876.0
FY18-19,Parks & Recreation,Expense,3200,Civilian Retirement,877.0
FY18-19,Human Services,Expense,2252,Internal Services & Work Orders,877.0
FY18-19,Transportation,Expense,2216,Internal Services & Work Orders,879.0
FY18-19,Human Services,Expense,2103,Overhead Allocations,879.0
FY18-19,Public Works,Expense,4400,Contract Services,880.0
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,880.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,882.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,882.0
FY18-19,Parks & Recreation,Expense,1820,Services & Supplies,885.0
FY18-19,Information Technology,Expense,4200,Internal Services & Work Orders,886.0
FY18-19,Police,Expense,1150,Internal Services & Work Orders,887.0
FY18-19,Public Works,Expense,1720,Internal Services & Work Orders,887.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,889.0
FY18-19,Economic & Workforce Development,Expense,2195,Internal Services & Work Orders,890.0
FY18-19,Parks & Recreation,Expense,1820,Services & Supplies,892.0
FY18-19,Human Services,Expense,2128,Internal Services & Work Orders,893.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,893.0
FY18-19,Human Services,Expense,2128,Travel & Education,894.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,894.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,894.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,895.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,896.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,896.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,896.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,896.0
FY18-19,Transportation,Expense,2211,Internal Services & Work Orders,896.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,897.0
FY18-19,Parks & Recreation,Expense,1820,Internal Services & Work Orders,898.0
FY18-19,Housing & Community Development,Expense,1610,Civilian Salaries,898.0
FY18-19,Transportation,Expense,2230,Services & Supplies,900.0
FY18-19,Transportation,Expense,2211,Services & Supplies,900.0
FY18-19,Police,Expense,1010,Services & Supplies,900.0
FY18-19,Public Works,Expense,7760,Services & Supplies,900.0
FY18-19,Public Works,Expense,7760,Contract Services,900.0
FY18-19,Public Works,Expense,4400,Civilian Overtime,900.0
FY18-19,Public Works,Expense,1710,Services & Supplies,900.0
FY18-19,Public Works,Expense,2310,Services & Supplies,900.0
