AccountType,FiscalYear,FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Account Description,Budget
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,52890001,OTHER SERVICES AND CHARGES,1157
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53010007,COMPUTER SUPPLIES,4787
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53010013,NON-CAPITAL OFFICE MACHINES,2278
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53010016,NON-CAPITAL FURNITURE & FIXTUR,1608
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53040013,REPAIR & MAINTENANCE PARTS,133
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53040025,SMALL TOOLS & MINOR EQUIP,713
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53070022,MERCHANDISE FOR RESALE,1000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800201,PERMITS,58002,Development Center,53890022,OTHER SUPPLIES,2988
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,51010007,OVERTIME WAGES,25794
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,51130010,MILEAGE REIMBURSEMENT,6863
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52040046,PROFESSIONAL SERVICES-OTHER,2659
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52130001,MEMBERSHIPS,1085
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52280019,CHARGEBACK-VEHICLE MAINTENANCE,52357
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52280022,CHARGEBACK FUEL,72493
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52340013,NONTARGET REPAIR LABOR,3000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52340016,MACHINERY AND EQUIPMENT MTCE,1400
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52400007,OTHER EQUIPMENT RENTAL,2214
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,52890001,OTHER SERVICES AND CHARGES,1157
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53010001,OFFICE SUPPLIES,13334
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53010007,COMPUTER SUPPLIES,12843
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53010013,NON-CAPITAL OFFICE MACHINES,20888
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53010016,NON-CAPITAL FURNITURE & FIXTUR,1609
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53040013,REPAIR & MAINTENANCE PARTS,134
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53040019,NONTARGET REPAIR PARTS,4623
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53040025,SMALL TOOLS & MINOR EQUIP,713
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53100001,EDUCATIONAL & TRAINING,500
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53890004,CLOTHING & OTHER,800
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53890022,OTHER SUPPLIES,3049
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5800302,CODE ADMINISTRATION,58003,Current Planning,53890022,OTHER SUPPLIES,1500
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5200101,EXECUTIVE LEADERSHIP,52001,Transit,52050004,PAYMENTS TO COTPA,466728
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5200110,BUSINESS SERVICES,52001,Transit,52050004,PAYMENTS TO COTPA,100000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5200220,BUS OPERATIONS,52002,Public Transportation,52050004,PAYMENTS TO COTPA,16179270
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,400503,Tourism Development,4005,COMMUNITY ENHANCEMENT,51510004,EMPLOYEE PARKING,443
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51010007,OVERTIME WAGES,12897
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51010019,EMPLOYEE INCENTIVE,15028
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51130001,UNIFORM ALLOWANCE,5556
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,52400007,OTHER EQUIPMENT RENTAL,5000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,52890001,OTHER SERVICES AND CHARGES,13305
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,53010001,OFFICE SUPPLIES,1250
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,53010016,NON-CAPITAL FURNITURE & FIXTUR,775
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,53890022,OTHER SUPPLIES,4235
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,1000602,COURT CASE SUPPORT,10006,Court Services,52490004,COLLECTION EXPENSE,300000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3500110,GEN SERVICES BUSINESS SERVICES,35001,General Services Admin,52280013,CHARGEBACK-PRINT SHOP,3484
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,52010028,MISCELLANEOUS SRVCS CONTRACTS,8500
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500515,FORESTRY,55005,Parks Grounds Management,53040019,NONTARGET REPAIR PARTS,5000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500517,PARKS AND GROUNDS MAINTENANCE,55005,Parks Grounds Management,53040019,NONTARGET REPAIR PARTS,9425
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2400110,PLANNING BUSINESS SERVICES,24001,Planning Admin,52280004,CHARGEBACK-IT,267335
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2400110,PLANNING BUSINESS SERVICES,24001,Planning Admin,52280007,CHARGEBACK-RISK MANAGEMENT,49616
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,400110,CITY MANAGER BUSINESS SERVICES,4001,City Managers Office,51070004,RETIREMENT PENSION CONTRIB,1499
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,400110,CITY MANAGER BUSINESS SERVICES,4001,City Managers Office,51010001,SALARIES AND WAGES,24825
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,400110,CITY MANAGER BUSINESS SERVICES,4001,City Managers Office,51070001,HEALTH AND WELFARE INSURANCE,4637
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,400110,CITY MANAGER BUSINESS SERVICES,4001,City Managers Office,51000004,BUDGET-VACANCY DISCOUNT,-527
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51070004,RETIREMENT PENSION CONTRIB,43223
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51010001,SALARIES AND WAGES,715867
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51070001,HEALTH AND WELFARE INSURANCE,120566
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51000004,BUDGET-VACANCY DISCOUNT,-15183
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51070004,RETIREMENT PENSION CONTRIB,142788
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51010001,SALARIES AND WAGES,1096266
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51070001,HEALTH AND WELFARE INSURANCE,146076
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,51000004,BUDGET-VACANCY DISCOUNT,-18586
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3500110,GEN SERVICES BUSINESS SERVICES,35001,General Services Admin,52280004,CHARGEBACK-IT,114970
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3500110,GEN SERVICES BUSINESS SERVICES,35001,General Services Admin,52280007,CHARGEBACK-RISK MANAGEMENT,209520
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3500110,GEN SERVICES BUSINESS SERVICES,35001,General Services Admin,51000004,BUDGET-VACANCY DISCOUNT,-5033
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3500110,GEN SERVICES BUSINESS SERVICES,35001,General Services Admin,51010001,SALARIES AND WAGES,236988
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3500110,GEN SERVICES BUSINESS SERVICES,35001,General Services Admin,51070001,HEALTH AND WELFARE INSURANCE,30143
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3500110,GEN SERVICES BUSINESS SERVICES,35001,General Services Admin,51070004,RETIREMENT PENSION CONTRIB,14632
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2400304,COMPREHENSIVE PLANNING,24003,Urban Design And Planning,52040046,PROFESSIONAL SERVICES-OTHER,16101
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2400507,PLANNING URBAN REDEV PLANNING,24005,Urban Redevelopment,52040046,PROFESSIONAL SERVICES-OTHER,8899
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2800110,FINANCE BUSINESS SERVICES,28001,Finance Administration,51070004,RETIREMENT PENSION CONTRIB,11958
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2800110,FINANCE BUSINESS SERVICES,28001,Finance Administration,51010001,SALARIES AND WAGES,194638
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2800110,FINANCE BUSINESS SERVICES,28001,Finance Administration,51070001,HEALTH AND WELFARE INSURANCE,28979
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2800110,FINANCE BUSINESS SERVICES,28001,Finance Administration,51000004,BUDGET-VACANCY DISCOUNT,-4131
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2800110,FINANCE BUSINESS SERVICES,28001,Finance Administration,52280004,CHARGEBACK-IT,459306
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2800110,FINANCE BUSINESS SERVICES,28001,Finance Administration,52280013,CHARGEBACK-PRINT SHOP,10525
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2800110,FINANCE BUSINESS SERVICES,28001,Finance Administration,52280007,CHARGEBACK-RISK MANAGEMENT,317923
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3100110,AUDITOR BUSINESS SERVICES,31001,City Auditors Office,51070004,RETIREMENT PENSION CONTRIB,6114
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3100110,AUDITOR BUSINESS SERVICES,31001,City Auditors Office,51010001,SALARIES AND WAGES,90146
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3100110,AUDITOR BUSINESS SERVICES,31001,City Auditors Office,51070001,HEALTH AND WELFARE INSURANCE,12173
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3100110,AUDITOR BUSINESS SERVICES,31001,City Auditors Office,51000004,BUDGET-VACANCY DISCOUNT,-1428
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3100110,AUDITOR BUSINESS SERVICES,31001,City Auditors Office,51130004,CAR ALLOWANCE,3000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3100110,AUDITOR BUSINESS SERVICES,31001,City Auditors Office,51510004,EMPLOYEE PARKING,3420
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3100110,AUDITOR BUSINESS SERVICES,31001,City Auditors Office,52280004,CHARGEBACK-IT,44585
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,3100110,AUDITOR BUSINESS SERVICES,31001,City Auditors Office,52280013,CHARGEBACK-PRINT SHOP,108
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,1900110,CLERK BUSINESS SERVICES,19001,City Clerks Office,51070004,RETIREMENT PENSION CONTRIB,3842
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,1900110,CLERK BUSINESS SERVICES,19001,City Clerks Office,51010001,SALARIES AND WAGES,58725
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,1900110,CLERK BUSINESS SERVICES,19001,City Clerks Office,51070001,HEALTH AND WELFARE INSURANCE,8577
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,1900110,CLERK BUSINESS SERVICES,19001,City Clerks Office,51000004,BUDGET-VACANCY DISCOUNT,-1254
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2400110,PLANNING BUSINESS SERVICES,24001,Planning Admin,51070004,RETIREMENT PENSION CONTRIB,6506
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2400110,PLANNING BUSINESS SERVICES,24001,Planning Admin,51010001,SALARIES AND WAGES,107751
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2400110,PLANNING BUSINESS SERVICES,24001,Planning Admin,51070001,HEALTH AND WELFARE INSURANCE,17389
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2400110,PLANNING BUSINESS SERVICES,24001,Planning Admin,51000004,BUDGET-VACANCY DISCOUNT,-2285
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2400507,PLANNING URBAN REDEV PLANNING,24005,Urban Redevelopment,51070004,RETIREMENT PENSION CONTRIB,36173
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2400507,PLANNING URBAN REDEV PLANNING,24005,Urban Redevelopment,51010001,SALARIES AND WAGES,588684
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2400507,PLANNING URBAN REDEV PLANNING,24005,Urban Redevelopment,51070001,HEALTH AND WELFARE INSURANCE,104337
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,2400507,PLANNING URBAN REDEV PLANNING,24005,Urban Redevelopment,51000004,BUDGET-VACANCY DISCOUNT,-12497
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,1900110,CLERK BUSINESS SERVICES,19001,City Clerks Office,51130004,CAR ALLOWANCE,420
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,1900110,CLERK BUSINESS SERVICES,19001,City Clerks Office,51510004,EMPLOYEE PARKING,290
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,1900110,CLERK BUSINESS SERVICES,19001,City Clerks Office,52280004,CHARGEBACK-IT,47127
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,1900110,CLERK BUSINESS SERVICES,19001,City Clerks Office,52280013,CHARGEBACK-PRINT SHOP,36545
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,1900110,CLERK BUSINESS SERVICES,19001,City Clerks Office,52280007,CHARGEBACK-RISK MANAGEMENT,353
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,52000004,BUDGET-CONTINGENCY,35814
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,52280004,CHARGEBACK-IT,6920355
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,52280019,CHARGEBACK-VEHICLE MAINTENANCE,6385
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,52280022,CHARGEBACK FUEL,9210
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,53040013,REPAIR & MAINTENANCE PARTS,2
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,53040019,NONTARGET REPAIR PARTS,114
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,400501,Economic Development,4005,COMMUNITY ENHANCEMENT,51130004,CAR ALLOWANCE,2320
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,400502,Community Development,4005,COMMUNITY ENHANCEMENT,51130004,CAR ALLOWANCE,580
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500110,PARKS BUSINESS SERVICES,55001,Parks Administration,51070004,RETIREMENT PENSION CONTRIB,29268
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500110,PARKS BUSINESS SERVICES,55001,Parks Administration,51010001,SALARIES AND WAGES,466781
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500110,PARKS BUSINESS SERVICES,55001,Parks Administration,51070001,HEALTH AND WELFARE INSURANCE,83006
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500110,PARKS BUSINESS SERVICES,55001,Parks Administration,51000004,BUDGET-VACANCY DISCOUNT,-9921
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51070004,RETIREMENT PENSION CONTRIB,9657
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51010001,SALARIES AND WAGES,159920
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51070001,HEALTH AND WELFARE INSURANCE,23187
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51000004,BUDGET-VACANCY DISCOUNT,-3392
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500207,BOX OFFICE,55002,Parks Civic Center,51070004,RETIREMENT PENSION CONTRIB,4776
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500207,BOX OFFICE,55002,Parks Civic Center,51010001,SALARIES AND WAGES,79083
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500207,BOX OFFICE,55002,Parks Civic Center,51070001,HEALTH AND WELFARE INSURANCE,12751
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500207,BOX OFFICE,55002,Parks Civic Center,51000004,BUDGET-VACANCY DISCOUNT,-1678
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500208,PRIVATE EVENT AND BUS SERVICES,55002,Parks Civic Center,51070004,RETIREMENT PENSION CONTRIB,934
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500208,PRIVATE EVENT AND BUS SERVICES,55002,Parks Civic Center,51010001,SALARIES AND WAGES,15453
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500208,PRIVATE EVENT AND BUS SERVICES,55002,Parks Civic Center,51070001,HEALTH AND WELFARE INSURANCE,2320
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500208,PRIVATE EVENT AND BUS SERVICES,55002,Parks Civic Center,51000004,BUDGET-VACANCY DISCOUNT,-328
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500110,PARKS BUSINESS SERVICES,55001,Parks Administration,51070004,RETIREMENT PENSION CONTRIB,3577
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500110,PARKS BUSINESS SERVICES,55001,Parks Administration,51010001,SALARIES AND WAGES,59264
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500110,PARKS BUSINESS SERVICES,55001,Parks Administration,51070001,HEALTH AND WELFARE INSURANCE,17389
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500110,PARKS BUSINESS SERVICES,55001,Parks Administration,51000004,BUDGET-VACANCY DISCOUNT,-1257
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51070004,RETIREMENT PENSION CONTRIB,4336
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51010001,SALARIES AND WAGES,71807
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51070001,HEALTH AND WELFARE INSURANCE,15651
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51000004,BUDGET-VACANCY DISCOUNT,-1523
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500208,PRIVATE EVENT AND BUS SERVICES,55002,Parks Civic Center,51070004,RETIREMENT PENSION CONTRIB,2884
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500208,PRIVATE EVENT AND BUS SERVICES,55002,Parks Civic Center,51010001,SALARIES AND WAGES,47764
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500208,PRIVATE EVENT AND BUS SERVICES,55002,Parks Civic Center,51070001,HEALTH AND WELFARE INSURANCE,12752
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500208,PRIVATE EVENT AND BUS SERVICES,55002,Parks Civic Center,51000004,BUDGET-VACANCY DISCOUNT,-1013
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51070004,RETIREMENT PENSION CONTRIB,2664
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51010001,SALARIES AND WAGES,44116
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51070001,HEALTH AND WELFARE INSURANCE,11593
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51000004,BUDGET-VACANCY DISCOUNT,-936
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500207,BOX OFFICE,55002,Parks Civic Center,51070004,RETIREMENT PENSION CONTRIB,6476
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500207,BOX OFFICE,55002,Parks Civic Center,51010001,SALARIES AND WAGES,107247
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500207,BOX OFFICE,55002,Parks Civic Center,51070001,HEALTH AND WELFARE INSURANCE,23186
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500207,BOX OFFICE,55002,Parks Civic Center,51000004,BUDGET-VACANCY DISCOUNT,-2275
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51070004,RETIREMENT PENSION CONTRIB,20160
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51010001,SALARIES AND WAGES,333874
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500206,PERFORMANCE SUPPORT,55002,Parks Civic Center,51070001,HEALTH AND WELFARE INSURANCE,88104
